sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Waterborne navigation,MN-022,MN-022-II.3,Great Lakes / river port statistics — Duluth-Superior and Minnesota waterways,U.S. Army Corps of Engineers Waterborne Commerce / port authorities,Activity,Tonnage and vessel activity for Duluth-Superior and inland ports — waterborne navigation activity,II.3,Minnesota waterways / Great Lakes ports,Port / waterway,facility_or_asset,Annual Waterborne Commerce statistics,Annual,PDF / tables / open data,Open,U.S. Government / port authority terms,Partial,https://www.iwr.usace.army.mil/About/Technical-Centers/WCSC-Waterborne-Commerce-Statistics-Center/,https://www.duluthport.com/,Waterborne activity for relevant Minnesota cities (esp. Duluth); limited for inland metro cities.,Not material for most Twin Cities municipal BASIC inventories; bunker fuel assignment remains hard.,Medium,Primary official
Waterborne navigation,MN-024,MN-024-II.3,Climate TRACE inventory — Minnesota assets & sectors,Climate TRACE,Emissions,"Asset- and sector-level modeled/observed emissions; power plants, aviation, shipping, steel, etc.",II.3,Global assets in Minnesota,Asset / sector,facility_or_asset,Recent annual TRACE releases,Periodic,CSV / API / web,Open,Climate TRACE terms,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset-level international complement for large point sources and transport modes.,Secondary to GHGRP/MPCA when both exist; methods vary by sector.,Medium,International modeled
Aviation,MN-001,MN-001-II.4,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",II.4,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Aviation,MN-002,MN-002-II.4,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",II.4,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Aviation,MN-020,MN-020-II.4,FAA / BTS airport activity — MSP and Minnesota airports,U.S. FAA / Bureau of Transportation Statistics (BTS),Activity,Aircraft operations and enplanements by airport; supports aviation fuel uplift / landing-takeoff activity for II.4,II.4,Minnesota airports (MSP dominant),Airport / facility,facility_or_asset,Monthly/annual traffic series (long history),Monthly / annual,CSV / web tables,Open,U.S. Government work,Yes (BTS),https://www.transtats.bts.gov/,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger,Aviation activity for Twin Cities and other MN airports.,GPC city boundary allocation of aviation (Scope 1 LTO vs Scope 3) is an accounting choice; jet fuel sales not always open by airport.,High,Primary official
Aviation,MN-024,MN-024-II.4,Climate TRACE inventory — Minnesota assets & sectors,Climate TRACE,Emissions,"Asset- and sector-level modeled/observed emissions; power plants, aviation, shipping, steel, etc.",II.4,Global assets in Minnesota,Asset / sector,facility_or_asset,Recent annual TRACE releases,Periodic,CSV / API / web,Open,Climate TRACE terms,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset-level international complement for large point sources and transport modes.,Secondary to GHGRP/MPCA when both exist; methods vary by sector.,Medium,International modeled
Off-road transportation,MN-001,MN-001-II.5,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",II.5,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Off-road transportation,MN-002,MN-002-II.5,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",II.5,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Off-road transportation,MN-004,MN-004-II.5,EIA State Energy Data System (SEDS) — Minnesota,U.S. Energy Information Administration (EIA),Activity,"State energy consumption by fuel and sector (residential, commercial, industrial, transportation, electric power); petroleum, natural gas, electricity, renewables",II.5,Minnesota,State,state_or_province,1960–latest (~2023); annual,Annual,CSV / API,Open,U.S. Government work / EIA terms,Yes (EIA API),https://www.eia.gov/state/seds/,https://www.eia.gov/state/seds/seds-technical-notes-complete.php,Core state energy balance activity for stationary energy and transport fuels.,State aggregates — municipal apportionment needed; not customer-class meter extracts for city boundaries.,High,Primary official
Off-road transportation,MN-009,MN-009-II.5,Minnesota vehicle registration / fleet statistics (DPS / MnDOT supporting),Minnesota Department of Public Safety (DPS) / MnDOT,Activity,Registered motor vehicles by type; supports fleet composition and EF selection for on-road inventories,II.5,Minnesota,State; county products often available via requests/open releases,state_or_province,Annual registration cycles,Annual / periodic statistical releases,PDF / tables / open data releases,Open (aggregates),State of Minnesota public information,Partial / none standardized,https://dps.mn.gov/divisions/dvs/,https://www.dot.state.mn.us/traffic/data/data-products.html,Fleet composition context for translating VMT into fuel/energy and GHG.,County/city registration extracts not always published in a single open API; pair with FHWA/EIA fuel for combustion.,Medium,Primary official
Off-road transportation,MN-010,MN-010-II.5,EIA / FHWA motor fuel sales & petroleum products — Minnesota,U.S. EIA / Federal Highway Administration (FHWA),Activity,State motor gasoline and diesel sales / taxable gallons; petroleum product supplied — transport fuel activity,II.5,Minnesota,State,state_or_province,Long monthly/annual series through latest reporting year,Monthly / annual,CSV / HTML tables,Open,U.S. Government work,Yes (EIA); FHWA tables,https://www.eia.gov/state/seds/data.php?incfile=/state/seds/sep_fuel/html/fuel_mg.html&sid=MN,https://www.fhwa.dot.gov/policyinformation/statistics.cfm,State fuel sales for transport energy; downscale with VMT shares for cities.,State taxable gallons ≠ city boundary consumption; bunker/aviation fuels need separate treatment.,High,Primary official
Solid waste disposal,MN-001,MN-001-III.1,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",III.1,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Solid waste disposal,MN-002,MN-002-III.1,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",III.1,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Solid waste disposal,MN-003,MN-003-III.1,EPA Greenhouse Gas Reporting Program (GHGRP) / FLIGHT — Minnesota facilities,U.S. Environmental Protection Agency (EPA),Emissions,"Facility-level direct GHG for large emitters (≥25 kt CO2e typical threshold): power plants, industrial, landfills, some suppliers; mappable to counties/cities",III.1,Minnesota facilities,Facility lat/lon; aggregable to county/city,facility_or_asset,2010–present (annual reporting years),Annual,CSV / FLIGHT web / Envirofacts,Open,U.S. Government work / EPA terms,Yes (Envirofacts / FLIGHT exports),https://www.epa.gov/ghgreporting/data-sets,https://ghgdata.epa.gov/ghgp/main.do,Best facility-scale emissions layer for Minnesota cities with large point sources.,Threshold leaves small/medium sources out; not complete community inventory; supplier vs direct emissions need careful GPC Scope mapping.,High,Primary official
Solid waste disposal,MN-011,MN-011-III.1,Twin Cities MSA Greenhouse Gas Inventory (Metropolitan Council CPRG),Metropolitan Council (EPA CPRG-funded),Emissions,"Open, reproducible regional GHG inventory for Twin Cities MSA — energy, transportation, industrial, waste, agriculture, natural systems; county breakdowns; methods + R code",III.1,Twin Cities Metropolitan Statistical Area,MSA; county,city_or_municipality,2005–2022 emphasis (2022 headline totals); methods evolving with CCAP,Living Quarto book / continuous updates toward CCAP,Quarto HTML / R scripts / data files on GitHub,Open,Project documentation (EPA assistance agreement noted); code/data on GitHub,No (GitHub files),https://metropolitan-council.github.io/ghg-cprg/,https://github.com/Metropolitan-Council/ghg-cprg,Best regional city-scale emissions product in Minnesota — open methods and county profiles.,MSA/county grain — not every municipality as a CIRIS/GPC BASIC file; methodology continues to update.,High,National program
Solid waste disposal,MN-012,MN-012-III.1,City of Minneapolis community-wide GHG emissions inventory,City of Minneapolis (Sustainability),Emissions,"Published citywide GHG inventory updates (e.g. 2020 update vs 2006 baseline) covering electricity, natural gas, transportation, solid waste, wastewater",III.1,City of Minneapolis,City,city_or_municipality,Baseline 2006; updates including 2019–2020 published materials,Periodic city sustainability reporting,PDF / web narrative,Open,City of Minneapolis public documents,No,https://www2.minneapolismn.gov/media/content-assets/www2-documents/residents/2020-GHG-Emissions-Inventory.pdf,https://www2.minneapolismn.gov/government/programs-initiatives/climate/,Reference GPC-style city inventory for Minnesota’s largest city — proves city pathway is operational.,PDF-oriented releases; not a full open CIRIS workbook series for every year; methods depend on Xcel/utility data sharing.,High,National program
Solid waste disposal,MN-013,MN-013-III.1,City of Saint Paul community-wide GHG inventory / Climate Dashboard,City of Saint Paul,Emissions,Community-wide GHG by sector on Saint Paul Climate Dashboard; supports city climate action tracking,III.1,City of Saint Paul,City,city_or_municipality,Multi-year dashboard indicators (see portal for latest year),Dashboard updates (periodic),Web dashboard,Open,City of Saint Paul public information,No / unknown,https://climateaction.stpaul.gov/indicators/1402,https://climateaction.stpaul.gov/,Second Twin Cities municipal inventory product — city-grain emissions by sector.,Dashboard presentation; underlying activity tables may need request for full GPC BASIC rebuild.,High,National program
Solid waste disposal,MN-015,MN-015-III.1,MPCA SCORE / solid waste management reports & landfill data,Minnesota Pollution Control Agency (MPCA),Hybrid,"County solid waste generation, recycling, disposal; landfill gas context; supports III.1–III.3 with GHGRP landfill reporters",III.1,Minnesota,County; facility (landfills),state_or_province,Annual SCORE / waste reports (multi-year series),Annual,PDF / Excel / open data pages,Open,State of Minnesota public information,Partial,https://www.pca.state.mn.us/air-water-land-climate/waste,https://www.pca.state.mn.us/,State solid waste activity system — strong county layer for city waste GPC.,City vs county waste sheds; incineration/WTE and biological treatment detail varies by facility reporting.,High,Primary official
Solid waste disposal,MN-023,MN-023-III.1,EDGAR GHG gridded & city emissions (Minnesota / U.S. cities),European Commission JRC / EDGAR,Emissions,Modeled gridded GHG; city aggregates as international fallback when local activity gaps remain,III.1,Global (Minnesota grids / U.S. cities),0.1° grid / city aggregates,modeled_grid,EDGAR release years (multi-decade),Periodic EDGAR releases,NetCDF / CSV city products,Open,EDGAR / EC terms,No / file download,https://edgar.jrc.ec.europa.eu/,https://edgar.jrc.ec.europa.eu/,"International modeled fallback — useful gap-fill, not preferred over MPCA/EPA/city products.",Not authoritative for Minnesota program design when state/city official data exist.,Medium,International modeled
Solid waste disposal,MN-024,MN-024-III.1,Climate TRACE inventory — Minnesota assets & sectors,Climate TRACE,Emissions,"Asset- and sector-level modeled/observed emissions; power plants, aviation, shipping, steel, etc.",III.1,Global assets in Minnesota,Asset / sector,facility_or_asset,Recent annual TRACE releases,Periodic,CSV / API / web,Open,Climate TRACE terms,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset-level international complement for large point sources and transport modes.,Secondary to GHGRP/MPCA when both exist; methods vary by sector.,Medium,International modeled
Biological treatment of waste,MN-001,MN-001-III.2,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",III.2,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Biological treatment of waste,MN-002,MN-002-III.2,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",III.2,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Biological treatment of waste,MN-015,MN-015-III.2,MPCA SCORE / solid waste management reports & landfill data,Minnesota Pollution Control Agency (MPCA),Hybrid,"County solid waste generation, recycling, disposal; landfill gas context; supports III.1–III.3 with GHGRP landfill reporters",III.2,Minnesota,County; facility (landfills),state_or_province,Annual SCORE / waste reports (multi-year series),Annual,PDF / Excel / open data pages,Open,State of Minnesota public information,Partial,https://www.pca.state.mn.us/air-water-land-climate/waste,https://www.pca.state.mn.us/,State solid waste activity system — strong county layer for city waste GPC.,City vs county waste sheds; incineration/WTE and biological treatment detail varies by facility reporting.,High,Primary official
Incineration & open burning,MN-001,MN-001-III.3,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",III.3,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Incineration & open burning,MN-002,MN-002-III.3,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",III.3,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Incineration & open burning,MN-003,MN-003-III.3,EPA Greenhouse Gas Reporting Program (GHGRP) / FLIGHT — Minnesota facilities,U.S. Environmental Protection Agency (EPA),Emissions,"Facility-level direct GHG for large emitters (≥25 kt CO2e typical threshold): power plants, industrial, landfills, some suppliers; mappable to counties/cities",III.3,Minnesota facilities,Facility lat/lon; aggregable to county/city,facility_or_asset,2010–present (annual reporting years),Annual,CSV / FLIGHT web / Envirofacts,Open,U.S. Government work / EPA terms,Yes (Envirofacts / FLIGHT exports),https://www.epa.gov/ghgreporting/data-sets,https://ghgdata.epa.gov/ghgp/main.do,Best facility-scale emissions layer for Minnesota cities with large point sources.,Threshold leaves small/medium sources out; not complete community inventory; supplier vs direct emissions need careful GPC Scope mapping.,High,Primary official
Incineration & open burning,MN-015,MN-015-III.3,MPCA SCORE / solid waste management reports & landfill data,Minnesota Pollution Control Agency (MPCA),Hybrid,"County solid waste generation, recycling, disposal; landfill gas context; supports III.1–III.3 with GHGRP landfill reporters",III.3,Minnesota,County; facility (landfills),state_or_province,Annual SCORE / waste reports (multi-year series),Annual,PDF / Excel / open data pages,Open,State of Minnesota public information,Partial,https://www.pca.state.mn.us/air-water-land-climate/waste,https://www.pca.state.mn.us/,State solid waste activity system — strong county layer for city waste GPC.,City vs county waste sheds; incineration/WTE and biological treatment detail varies by facility reporting.,High,Primary official
Wastewater treatment & discharge,MN-001,MN-001-III.4,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",III.4,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Wastewater treatment & discharge,MN-002,MN-002-III.4,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",III.4,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Wastewater treatment & discharge,MN-003,MN-003-III.4,EPA Greenhouse Gas Reporting Program (GHGRP) / FLIGHT — Minnesota facilities,U.S. Environmental Protection Agency (EPA),Emissions,"Facility-level direct GHG for large emitters (≥25 kt CO2e typical threshold): power plants, industrial, landfills, some suppliers; mappable to counties/cities",III.4,Minnesota facilities,Facility lat/lon; aggregable to county/city,facility_or_asset,2010–present (annual reporting years),Annual,CSV / FLIGHT web / Envirofacts,Open,U.S. Government work / EPA terms,Yes (Envirofacts / FLIGHT exports),https://www.epa.gov/ghgreporting/data-sets,https://ghgdata.epa.gov/ghgp/main.do,Best facility-scale emissions layer for Minnesota cities with large point sources.,Threshold leaves small/medium sources out; not complete community inventory; supplier vs direct emissions need careful GPC Scope mapping.,High,Primary official
Wastewater treatment & discharge,MN-011,MN-011-III.4,Twin Cities MSA Greenhouse Gas Inventory (Metropolitan Council CPRG),Metropolitan Council (EPA CPRG-funded),Emissions,"Open, reproducible regional GHG inventory for Twin Cities MSA — energy, transportation, industrial, waste, agriculture, natural systems; county breakdowns; methods + R code",III.4,Twin Cities Metropolitan Statistical Area,MSA; county,city_or_municipality,2005–2022 emphasis (2022 headline totals); methods evolving with CCAP,Living Quarto book / continuous updates toward CCAP,Quarto HTML / R scripts / data files on GitHub,Open,Project documentation (EPA assistance agreement noted); code/data on GitHub,No (GitHub files),https://metropolitan-council.github.io/ghg-cprg/,https://github.com/Metropolitan-Council/ghg-cprg,Best regional city-scale emissions product in Minnesota — open methods and county profiles.,MSA/county grain — not every municipality as a CIRIS/GPC BASIC file; methodology continues to update.,High,National program
Wastewater treatment & discharge,MN-012,MN-012-III.4,City of Minneapolis community-wide GHG emissions inventory,City of Minneapolis (Sustainability),Emissions,"Published citywide GHG inventory updates (e.g. 2020 update vs 2006 baseline) covering electricity, natural gas, transportation, solid waste, wastewater",III.4,City of Minneapolis,City,city_or_municipality,Baseline 2006; updates including 2019–2020 published materials,Periodic city sustainability reporting,PDF / web narrative,Open,City of Minneapolis public documents,No,https://www2.minneapolismn.gov/media/content-assets/www2-documents/residents/2020-GHG-Emissions-Inventory.pdf,https://www2.minneapolismn.gov/government/programs-initiatives/climate/,Reference GPC-style city inventory for Minnesota’s largest city — proves city pathway is operational.,PDF-oriented releases; not a full open CIRIS workbook series for every year; methods depend on Xcel/utility data sharing.,High,National program
Wastewater treatment & discharge,MN-013,MN-013-III.4,City of Saint Paul community-wide GHG inventory / Climate Dashboard,City of Saint Paul,Emissions,Community-wide GHG by sector on Saint Paul Climate Dashboard; supports city climate action tracking,III.4,City of Saint Paul,City,city_or_municipality,Multi-year dashboard indicators (see portal for latest year),Dashboard updates (periodic),Web dashboard,Open,City of Saint Paul public information,No / unknown,https://climateaction.stpaul.gov/indicators/1402,https://climateaction.stpaul.gov/,Second Twin Cities municipal inventory product — city-grain emissions by sector.,Dashboard presentation; underlying activity tables may need request for full GPC BASIC rebuild.,High,National program
Wastewater treatment & discharge,MN-016,MN-016-III.4,Municipal / Met Council wastewater treatment reporting & utility open data,Metropolitan Council Environmental Services / municipal utilities / MPCA,Hybrid,"WWTP flows, treatment, and related GHG methods used in regional inventory; NPDES/MPCA permits; city wastewater emissions in Minneapolis/St Paul inventories",III.4,Twin Cities metro + municipal systems statewide,Facility / service area / city,facility_or_asset,Ongoing permit/annual reporting; inventory years per Met Council / cities,Continuous / annual inventory updates,Reports / dashboards / permit data,Open (aggregates); some operational detail restricted,Agency / utility terms,Partial,https://metrocouncil.org/Wastewater-Water.aspx,https://metropolitan-council.github.io/ghg-cprg/,Wastewater treatment activity/emissions pathway for Minnesota cities — especially Twin Cities.,"Outside metro, smaller city WWTP data quality varies; CH4/N2O methods often calculated not measured.",High,Primary official / utility
Industrial processes,MN-001,MN-001-IV.1,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",IV.1,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Industrial processes,MN-002,MN-002-IV.1,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",IV.1,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Industrial processes,MN-003,MN-003-IV.1,EPA Greenhouse Gas Reporting Program (GHGRP) / FLIGHT — Minnesota facilities,U.S. Environmental Protection Agency (EPA),Emissions,"Facility-level direct GHG for large emitters (≥25 kt CO2e typical threshold): power plants, industrial, landfills, some suppliers; mappable to counties/cities",IV.1,Minnesota facilities,Facility lat/lon; aggregable to county/city,facility_or_asset,2010–present (annual reporting years),Annual,CSV / FLIGHT web / Envirofacts,Open,U.S. Government work / EPA terms,Yes (Envirofacts / FLIGHT exports),https://www.epa.gov/ghgreporting/data-sets,https://ghgdata.epa.gov/ghgp/main.do,Best facility-scale emissions layer for Minnesota cities with large point sources.,Threshold leaves small/medium sources out; not complete community inventory; supplier vs direct emissions need careful GPC Scope mapping.,High,Primary official
