sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Off-road transportation,MEX-001,MEX-001-II.5,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,II.5,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Off-road transportation,MEX-002,MEX-002-II.5,Registro Nacional de Emisiones (RENE),SEMARNAT,Emissions,"Reporte obligatorio de CyGEI por establecimientos ≥25,000 tCO2e (directas e indirectas) — capa de instalaciones",II.5,México (establecimientos sujetos a reporte),Establecimiento,facility_or_asset,Ciclos anuales vía COA Web,Anual (reporte 1 mar–30 jun),COA Web / reportes agregados parciales,Restricted / Partial Open,Régimen RENE/LGCC (microdatos no plenamente abiertos),No,https://www.gob.mx/semarnat/acciones-y-programas/registro-nacional-de-emisiones-rene,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,Registro obligatorio de emisiones de grandes establecimientos — análogo mexicano a GHGRP/NGER.,Umbral 25 kt; microdatos instalación a instalación no se publican como CSV abierto completo (a diferencia de Canadá/Australia).,High,Primary official
Off-road transportation,MEX-017,MEX-017-II.5,Factores de emisión y calculadora RENE / CONUEE,SEMARNAT / INECC / CONUEE,Hybrid,Factores de emisión de combustibles y herramientas de cálculo para actividad→emisiones (incl. electricidad),II.5,México,Nacional (factor eléctrico del SEN),national,Ediciones periódicas de calculadoras/listas de combustibles,Periódica,XLSX / PDF,Open,Como se indique,No,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,https://www.gob.mx/conuee,Factores y calculadoras oficiales usadas en reporte RENE e inventarios locales.,No son datos de actividad; factor eléctrico es promedio del SEN.,High,Primary official
Solid waste disposal,MEX-001,MEX-001-III.1,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,III.1,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Solid waste disposal,MEX-002,MEX-002-III.1,Registro Nacional de Emisiones (RENE),SEMARNAT,Emissions,"Reporte obligatorio de CyGEI por establecimientos ≥25,000 tCO2e (directas e indirectas) — capa de instalaciones",III.1,México (establecimientos sujetos a reporte),Establecimiento,facility_or_asset,Ciclos anuales vía COA Web,Anual (reporte 1 mar–30 jun),COA Web / reportes agregados parciales,Restricted / Partial Open,Régimen RENE/LGCC (microdatos no plenamente abiertos),No,https://www.gob.mx/semarnat/acciones-y-programas/registro-nacional-de-emisiones-rene,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,Registro obligatorio de emisiones de grandes establecimientos — análogo mexicano a GHGRP/NGER.,Umbral 25 kt; microdatos instalación a instalación no se publican como CSV abierto completo (a diferencia de Canadá/Australia).,High,Primary official
Solid waste disposal,MEX-013,MEX-013-III.1,SEMARNAT — diagnósticos y estadísticas de residuos (RSU / RME),SEMARNAT / gobiernos estatales y municipales,Activity,Generación y disposición de residuos sólidos; sitios de disposición — III.1–III.3,III.1,México (cobertura heterogénea),Nacional/estatal; municipal cuando reportan,city_or_municipality,Diagnósticos periódicos / anuarios,Irregular / periódica,PDF / tablas / datos abiertos parciales,Partial Open,Varía,No,https://www.gob.mx/semarnat,https://www.gob.mx/semarnat/acciones-y-programas/residuos-solidos-urbanos,Estadísticas y diagnósticos de residuos usados en INEGyCEI y planeación municipal.,No hay API nacional homogénea por municipio; calidad muy variable.,Medium,Primary official
Solid waste disposal,MEX-014,MEX-014-III.1,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),Hybrid,"Inventario metropolitano con GEI (y criterios) por categoría — energía, transporte, residuos, área, puntos",III.1,Zona Metropolitana del Valle de México (CDMX + municipios conurbados),ZMVM; entidad/alcaldía según tablas,city_or_municipality,Series plurianuales (p.ej. inventario 2020 publicado),Periódica,PDF / datos SEDEMA,Open,Como indique SEDEMA,No,https://proyectos.sedema.cdmx.gob.mx/datos/storage/app/media/docpub/sedema/inventario-emisiones-cdmx-2020bis.pdf,https://www.sedema.cdmx.gob.mx/,Inventario metropolitano de referencia con GEI — principal producto urbano mexicano.,Metodología aire+GEI (no siempre tablas GPC puras); cobertura ZMVM no nacional.,High,City / metro official
Solid waste disposal,MEX-015,MEX-015-III.1,Inventarios estatales / municipales de GEI (seleccionados; GCoM y programas estatales),Gobiernos estatales y municipales / programas GCoM,Emissions,Inventarios comunitarios GPC o asimilables publicados por estados/ciudades,III.1,Entidades/municipios seleccionados (cobertura incompleta),Estado / municipio,state_or_province,Años puntuales según jurisdicción,Irregular,PDF / reportes,Partial Open,Varía,No,https://www.globalcovenantofmayors.org/,https://cambioclimatico.gob.mx/,Inventarios locales/estatales adicionales a ZMVM — práctica GPC dispersa sin catálogo nacional único.,Frecuencias y aperturas irregulares; a menudo solo PDF.,Medium,Subnational official
Solid waste disposal,MEX-017,MEX-017-III.1,Factores de emisión y calculadora RENE / CONUEE,SEMARNAT / INECC / CONUEE,Hybrid,Factores de emisión de combustibles y herramientas de cálculo para actividad→emisiones (incl. electricidad),III.1,México,Nacional (factor eléctrico del SEN),national,Ediciones periódicas de calculadoras/listas de combustibles,Periódica,XLSX / PDF,Open,Como se indique,No,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,https://www.gob.mx/conuee,Factores y calculadoras oficiales usadas en reporte RENE e inventarios locales.,No son datos de actividad; factor eléctrico es promedio del SEN.,High,Primary official
Solid waste disposal,MEX-018,MEX-018-III.1,INEGyCEI desagregación por sectores económicos,INECC,Emissions,"Emisiones reagrupadas en sectores productivos (transporte, electricidad, industria, agro, petróleo y gas, residuos, residencial/comercial)",III.1,México,Nacional por sector económico,national,Publicaciones recientes (p.ej. 1990–2021),Periódica,PDF / tablas,Open,Como indique INECC,No,https://www.gob.mx/cms/uploads/attachment/file/921220/03_2024_EmisionesPorSectoresEcon_micos_290524.pdf,https://www.gob.mx/inecc,Reagrupación económica del INEGyCEI útil para narrar inventarios urbanos/nacionales.,No es GPC ni municipal; complementa el formato IPCC.,High,Primary official
Solid waste disposal,MEX-020,MEX-020-III.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,III.1,Global incluyendo México,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INEGyCEI/ZMVM.,Preferir fuentes oficiales mexicanas cuando existan.,High,International modeled
Solid waste disposal,MEX-021,MEX-021-III.1,Climate TRACE inventory,Climate TRACE,Emissions,Estimaciones de emisiones por activo y área urbana,III.1,Global incluyendo México,Activo / área urbana,modeled_grid,Años recientes mensuales,Periódica,CSV/API,Open,Como indique Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Emisiones por activo/área urbana complementarias al INEGyCEI/RENE.,No oficial; calibrar con INEGyCEI/CNH/CENACE.,Medium,International modeled
Biological treatment of waste,MEX-001,MEX-001-III.2,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,III.2,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Biological treatment of waste,MEX-013,MEX-013-III.2,SEMARNAT — diagnósticos y estadísticas de residuos (RSU / RME),SEMARNAT / gobiernos estatales y municipales,Activity,Generación y disposición de residuos sólidos; sitios de disposición — III.1–III.3,III.2,México (cobertura heterogénea),Nacional/estatal; municipal cuando reportan,city_or_municipality,Diagnósticos periódicos / anuarios,Irregular / periódica,PDF / tablas / datos abiertos parciales,Partial Open,Varía,No,https://www.gob.mx/semarnat,https://www.gob.mx/semarnat/acciones-y-programas/residuos-solidos-urbanos,Estadísticas y diagnósticos de residuos usados en INEGyCEI y planeación municipal.,No hay API nacional homogénea por municipio; calidad muy variable.,Medium,Primary official
Biological treatment of waste,MEX-014,MEX-014-III.2,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),Hybrid,"Inventario metropolitano con GEI (y criterios) por categoría — energía, transporte, residuos, área, puntos",III.2,Zona Metropolitana del Valle de México (CDMX + municipios conurbados),ZMVM; entidad/alcaldía según tablas,city_or_municipality,Series plurianuales (p.ej. inventario 2020 publicado),Periódica,PDF / datos SEDEMA,Open,Como indique SEDEMA,No,https://proyectos.sedema.cdmx.gob.mx/datos/storage/app/media/docpub/sedema/inventario-emisiones-cdmx-2020bis.pdf,https://www.sedema.cdmx.gob.mx/,Inventario metropolitano de referencia con GEI — principal producto urbano mexicano.,Metodología aire+GEI (no siempre tablas GPC puras); cobertura ZMVM no nacional.,High,City / metro official
Incineration & open burning,MEX-001,MEX-001-III.3,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,III.3,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Incineration & open burning,MEX-013,MEX-013-III.3,SEMARNAT — diagnósticos y estadísticas de residuos (RSU / RME),SEMARNAT / gobiernos estatales y municipales,Activity,Generación y disposición de residuos sólidos; sitios de disposición — III.1–III.3,III.3,México (cobertura heterogénea),Nacional/estatal; municipal cuando reportan,city_or_municipality,Diagnósticos periódicos / anuarios,Irregular / periódica,PDF / tablas / datos abiertos parciales,Partial Open,Varía,No,https://www.gob.mx/semarnat,https://www.gob.mx/semarnat/acciones-y-programas/residuos-solidos-urbanos,Estadísticas y diagnósticos de residuos usados en INEGyCEI y planeación municipal.,No hay API nacional homogénea por municipio; calidad muy variable.,Medium,Primary official
Incineration & open burning,MEX-014,MEX-014-III.3,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),Hybrid,"Inventario metropolitano con GEI (y criterios) por categoría — energía, transporte, residuos, área, puntos",III.3,Zona Metropolitana del Valle de México (CDMX + municipios conurbados),ZMVM; entidad/alcaldía según tablas,city_or_municipality,Series plurianuales (p.ej. inventario 2020 publicado),Periódica,PDF / datos SEDEMA,Open,Como indique SEDEMA,No,https://proyectos.sedema.cdmx.gob.mx/datos/storage/app/media/docpub/sedema/inventario-emisiones-cdmx-2020bis.pdf,https://www.sedema.cdmx.gob.mx/,Inventario metropolitano de referencia con GEI — principal producto urbano mexicano.,Metodología aire+GEI (no siempre tablas GPC puras); cobertura ZMVM no nacional.,High,City / metro official
Wastewater treatment & discharge,MEX-001,MEX-001-III.4,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,III.4,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Wastewater treatment & discharge,MEX-002,MEX-002-III.4,Registro Nacional de Emisiones (RENE),SEMARNAT,Emissions,"Reporte obligatorio de CyGEI por establecimientos ≥25,000 tCO2e (directas e indirectas) — capa de instalaciones",III.4,México (establecimientos sujetos a reporte),Establecimiento,facility_or_asset,Ciclos anuales vía COA Web,Anual (reporte 1 mar–30 jun),COA Web / reportes agregados parciales,Restricted / Partial Open,Régimen RENE/LGCC (microdatos no plenamente abiertos),No,https://www.gob.mx/semarnat/acciones-y-programas/registro-nacional-de-emisiones-rene,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,Registro obligatorio de emisiones de grandes establecimientos — análogo mexicano a GHGRP/NGER.,Umbral 25 kt; microdatos instalación a instalación no se publican como CSV abierto completo (a diferencia de Canadá/Australia).,High,Primary official
Wastewater treatment & discharge,MEX-014,MEX-014-III.4,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),Hybrid,"Inventario metropolitano con GEI (y criterios) por categoría — energía, transporte, residuos, área, puntos",III.4,Zona Metropolitana del Valle de México (CDMX + municipios conurbados),ZMVM; entidad/alcaldía según tablas,city_or_municipality,Series plurianuales (p.ej. inventario 2020 publicado),Periódica,PDF / datos SEDEMA,Open,Como indique SEDEMA,No,https://proyectos.sedema.cdmx.gob.mx/datos/storage/app/media/docpub/sedema/inventario-emisiones-cdmx-2020bis.pdf,https://www.sedema.cdmx.gob.mx/,Inventario metropolitano de referencia con GEI — principal producto urbano mexicano.,Metodología aire+GEI (no siempre tablas GPC puras); cobertura ZMVM no nacional.,High,City / metro official
Wastewater treatment & discharge,MEX-015,MEX-015-III.4,Inventarios estatales / municipales de GEI (seleccionados; GCoM y programas estatales),Gobiernos estatales y municipales / programas GCoM,Emissions,Inventarios comunitarios GPC o asimilables publicados por estados/ciudades,III.4,Entidades/municipios seleccionados (cobertura incompleta),Estado / municipio,state_or_province,Años puntuales según jurisdicción,Irregular,PDF / reportes,Partial Open,Varía,No,https://www.globalcovenantofmayors.org/,https://cambioclimatico.gob.mx/,Inventarios locales/estatales adicionales a ZMVM — práctica GPC dispersa sin catálogo nacional único.,Frecuencias y aperturas irregulares; a menudo solo PDF.,Medium,Subnational official
Wastewater treatment & discharge,MEX-016,MEX-016-III.4,CONAGUA / organismos operadores — agua residual y potabilización,CONAGUA / organismos operadores municipales,Hybrid,Volúmenes de aguas residuales recolectadas/tratadas; cobertura de saneamiento — III.4,III.4,México,Organismo operador / planta / municipio,facility_or_asset,Situación del Subsector / anuarios,Anual,PDF / tablas / datos abiertos parciales,Partial Open,Varía,No,https://www.gob.mx/conagua,https://www.gob.mx/conagua,Estadísticas de agua y saneamiento para aguas residuales urbanas.,Apertura y calidad heterogéneas; límites de servicio ≠ municipio.,Medium,Primary official / utility
Wastewater treatment & discharge,MEX-017,MEX-017-III.4,Factores de emisión y calculadora RENE / CONUEE,SEMARNAT / INECC / CONUEE,Hybrid,Factores de emisión de combustibles y herramientas de cálculo para actividad→emisiones (incl. electricidad),III.4,México,Nacional (factor eléctrico del SEN),national,Ediciones periódicas de calculadoras/listas de combustibles,Periódica,XLSX / PDF,Open,Como se indique,No,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,https://www.gob.mx/conuee,Factores y calculadoras oficiales usadas en reporte RENE e inventarios locales.,No son datos de actividad; factor eléctrico es promedio del SEN.,High,Primary official
Industrial processes,MEX-001,MEX-001-IV.1,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,IV.1,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Industrial processes,MEX-002,MEX-002-IV.1,Registro Nacional de Emisiones (RENE),SEMARNAT,Emissions,"Reporte obligatorio de CyGEI por establecimientos ≥25,000 tCO2e (directas e indirectas) — capa de instalaciones",IV.1,México (establecimientos sujetos a reporte),Establecimiento,facility_or_asset,Ciclos anuales vía COA Web,Anual (reporte 1 mar–30 jun),COA Web / reportes agregados parciales,Restricted / Partial Open,Régimen RENE/LGCC (microdatos no plenamente abiertos),No,https://www.gob.mx/semarnat/acciones-y-programas/registro-nacional-de-emisiones-rene,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,Registro obligatorio de emisiones de grandes establecimientos — análogo mexicano a GHGRP/NGER.,Umbral 25 kt; microdatos instalación a instalación no se publican como CSV abierto completo (a diferencia de Canadá/Australia).,High,Primary official
Industrial processes,MEX-014,MEX-014-IV.1,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),Hybrid,"Inventario metropolitano con GEI (y criterios) por categoría — energía, transporte, residuos, área, puntos",IV.1,Zona Metropolitana del Valle de México (CDMX + municipios conurbados),ZMVM; entidad/alcaldía según tablas,city_or_municipality,Series plurianuales (p.ej. inventario 2020 publicado),Periódica,PDF / datos SEDEMA,Open,Como indique SEDEMA,No,https://proyectos.sedema.cdmx.gob.mx/datos/storage/app/media/docpub/sedema/inventario-emisiones-cdmx-2020bis.pdf,https://www.sedema.cdmx.gob.mx/,Inventario metropolitano de referencia con GEI — principal producto urbano mexicano.,Metodología aire+GEI (no siempre tablas GPC puras); cobertura ZMVM no nacional.,High,City / metro official
Industrial processes,MEX-020,MEX-020-IV.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,IV.1,Global incluyendo México,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INEGyCEI/ZMVM.,Preferir fuentes oficiales mexicanas cuando existan.,High,International modeled
Industrial processes,MEX-021,MEX-021-IV.1,Climate TRACE inventory,Climate TRACE,Emissions,Estimaciones de emisiones por activo y área urbana,IV.1,Global incluyendo México,Activo / área urbana,modeled_grid,Años recientes mensuales,Periódica,CSV/API,Open,Como indique Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Emisiones por activo/área urbana complementarias al INEGyCEI/RENE.,No oficial; calibrar con INEGyCEI/CNH/CENACE.,Medium,International modeled
Product use,MEX-001,MEX-001-IV.2,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,IV.2,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Product use,MEX-014,MEX-014-IV.2,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),Hybrid,"Inventario metropolitano con GEI (y criterios) por categoría — energía, transporte, residuos, área, puntos",IV.2,Zona Metropolitana del Valle de México (CDMX + municipios conurbados),ZMVM; entidad/alcaldía según tablas,city_or_municipality,Series plurianuales (p.ej. inventario 2020 publicado),Periódica,PDF / datos SEDEMA,Open,Como indique SEDEMA,No,https://proyectos.sedema.cdmx.gob.mx/datos/storage/app/media/docpub/sedema/inventario-emisiones-cdmx-2020bis.pdf,https://www.sedema.cdmx.gob.mx/,Inventario metropolitano de referencia con GEI — principal producto urbano mexicano.,Metodología aire+GEI (no siempre tablas GPC puras); cobertura ZMVM no nacional.,High,City / metro official
Product use,MEX-017,MEX-017-IV.2,Factores de emisión y calculadora RENE / CONUEE,SEMARNAT / INECC / CONUEE,Hybrid,Factores de emisión de combustibles y herramientas de cálculo para actividad→emisiones (incl. electricidad),IV.2,México,Nacional (factor eléctrico del SEN),national,Ediciones periódicas de calculadoras/listas de combustibles,Periódica,XLSX / PDF,Open,Como se indique,No,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,https://www.gob.mx/conuee,Factores y calculadoras oficiales usadas en reporte RENE e inventarios locales.,No son datos de actividad; factor eléctrico es promedio del SEN.,High,Primary official
Product use,MEX-019,MEX-019-IV.2,F-gases / uso de productos (INEGyCEI IPPU),INECC / SEMARNAT,Emissions,Emisiones nacionales de HFC y uso de productos — IV.2,IV.2,México,Nacional,national,Serie INEGyCEI,Con INEGyCEI,XLSX / PDF,Open,Como se indique,No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://cambioclimatico.gob.mx/inventario-nacional-de-emisiones-de-gases-y-compuestos/,Emisiones de producto/F-gases del inventario nacional.,Sin registro abierto de stocks de refrigerantes por ciudad.,Medium,Primary official
Livestock,MEX-001,MEX-001-V.1,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,V.1,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Livestock,MEX-011,MEX-011-V.1,Censo Agropecuario / SIAP — estadísticas agropecuarias,INEGI / SIAP (SADER),Activity,"Existencias ganaderas, cultivos y uso del suelo — AFOLU y energía agropecuaria de apoyo",V.1,México,Nacional; estatal; municipal (censo/productos SIAP),city_or_municipality,Censo Agropecuario (p.ej. 2022) + series SIAP anuales,Censo periódico / anual SIAP,Tablas / microdatos / portal SIAP,Open (agregados),Términos INEGI / SIAP,Partial,https://www.inegi.org.mx/programas/ca/2022/,https://nube.siap.gob.mx/,Estructura agropecuaria oficial para ganadería y tierra.,Energía agropecuaria no viene medidor por medidor.,High,Primary official
Livestock,MEX-014,MEX-014-V.1,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),Hybrid,"Inventario metropolitano con GEI (y criterios) por categoría — energía, transporte, residuos, área, puntos",V.1,Zona Metropolitana del Valle de México (CDMX + municipios conurbados),ZMVM; entidad/alcaldía según tablas,city_or_municipality,Series plurianuales (p.ej. inventario 2020 publicado),Periódica,PDF / datos SEDEMA,Open,Como indique SEDEMA,No,https://proyectos.sedema.cdmx.gob.mx/datos/storage/app/media/docpub/sedema/inventario-emisiones-cdmx-2020bis.pdf,https://www.sedema.cdmx.gob.mx/,Inventario metropolitano de referencia con GEI — principal producto urbano mexicano.,Metodología aire+GEI (no siempre tablas GPC puras); cobertura ZMVM no nacional.,High,City / metro official
Livestock,MEX-018,MEX-018-V.1,INEGyCEI desagregación por sectores económicos,INECC,Emissions,"Emisiones reagrupadas en sectores productivos (transporte, electricidad, industria, agro, petróleo y gas, residuos, residencial/comercial)",V.1,México,Nacional por sector económico,national,Publicaciones recientes (p.ej. 1990–2021),Periódica,PDF / tablas,Open,Como indique INECC,No,https://www.gob.mx/cms/uploads/attachment/file/921220/03_2024_EmisionesPorSectoresEcon_micos_290524.pdf,https://www.gob.mx/inecc,Reagrupación económica del INEGyCEI útil para narrar inventarios urbanos/nacionales.,No es GPC ni municipal; complementa el formato IPCC.,High,Primary official
Livestock,MEX-020,MEX-020-V.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,V.1,Global incluyendo México,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INEGyCEI/ZMVM.,Preferir fuentes oficiales mexicanas cuando existan.,High,International modeled
