indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Population density,GBR-A033,GBR-A033-CCRA-028,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),Hybrid,Heat risk composite,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~250 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF heat risk with Census/IMD V.,Season config.,High,OEF derived screening
Population density,GBR-A034,GBR-A034-CCRA-028,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Population density,GBR-A035,GBR-A035-CCRA-028,OEF shared city Exposure score (population density screening),Open Earth Foundation,Exposure,Shared E — ONS LSOA / WorldPop,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,City AOI,LSOA burned to H grid,neighborhood_or_small_area,present,Census-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared E — UK LSOA is natural grain (like ACS BG / StatCan DA).,Choose LSOA vs raster.,High,OEF derived screening
Port infrastructures,GBR-A009,GBR-A009-CCRA-029,National Coastal Erosion Risk Mapping (NCERM) 2024,Environment Agency,Hazard,Coastal erosion risk with UKCP18 sea-level rise allowances (to 2055/2105),CCRA-029,Infrastructures,Sea level rise,Exposure,England coast,Coastal frontage erosion risk zones,modeled_grid,present;2030;2050,Present day 2020; medium term to 2055; long term to 2105,Expected yearly-ish after 2026,WMS/WFS / downloads,Open,OGL / EA,Yes,https://environment.data.gov.uk/dataset/9fede91f-5acd-4fd2-9bd8-98153fa3c2ff,https://www.gov.uk/guidance/updates-to-national-flood-and-coastal-erosion-risk-information,National coastal erosion risk including SLR-driven future scenarios — pairs with RoFRS sea flooding for coastal cities.,England; Scotland/Wales/NI have separate coastal products.,High,Primary official
Port infrastructures,GBR-A015,GBR-A015-CCRA-029,UK sea-level projections (UKCP18 marine / MCCIP) + EA coastal flood products,Met Office / MCCIP / Environment Agency,Hazard,Sea Level change present/2030/2050,CCRA-029,Infrastructures,Sea level rise,Exposure,UK coasts,Coastal projections / flood extents,modeled_grid,present;2030;2050,UKCP18 marine SLR + EA sea flood CC allowances,Assessment cycles,NetCDF / EA layers,Open,OGL,Yes,https://www.metoffice.gov.uk/research/approach/collaboration/ukcp,https://www.mccip.org.uk/,Official UK SLR projections used inside EA RoFRS sea and NCERM allowances.,Local vertical land motion / estuary effects need local studies.,High,Primary official
Port infrastructures,GBR-A021,GBR-A021-CCRA-029,"OS Open Roads / OpenMap / OSM — roads, rail, ports, buildings",Ordnance Survey / OSM,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-029,Infrastructures,Sea level rise,Exposure,GB (+ NI OSM),Vector networks / buildings,facility_or_asset,present,OS OpenData releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,OGL / ODbL,Yes,https://www.ordnancesurvey.co.uk/products/os-open-roads,https://download.geofabrik.de/europe/great-britain.html,Authoritative OS Open Roads plus OSM ports/buildings for exposure overlays with EA hazards.,OS Open Buildings products expanding; Microsoft footprints as complement.,High,Primary official
Port infrastructures,GBR-A022,GBR-A022-CCRA-029,DfT / port authorities — UK port infrastructure & maritime statistics,Department for Transport / port authorities,Exposure,Port infrastructures for coastal SLR/surge exposure,CCRA-029,Infrastructures,Sea level rise,Exposure,UK ports,Port / terminal,facility_or_asset,present,Annual port freight stats,Annual,Tables / reports,Open,OGL,No,https://www.gov.uk/government/collections/maritime-and-shipping-statistics,https://www.gov.uk/government/organisations/department-for-transport,Official port statistics; pair with EA coastal flood/erosion for asset exposure.,GIS footprints via OSM/port GIS.,High,Primary official
Power generation facilities,GBR-A023,GBR-A023-CCRA-030,DESNZ DUKES / Digest of UK Energy Statistics; subnational electricity & gas; WRI power plants,DESNZ / WRI,Hybrid,Electricity consumption and power generation facilities; energy poverty proxies,CCRA-030,Energy Security,Droughts; Heatwaves,Exposure,UK,LSOA/MSOA meters (elec/gas); facility points for plants,neighborhood_or_small_area,present,Annual DUKES + subnational meter series,Annual,CSV / tables,Open,OGL,Partial,https://www.gov.uk/government/collections/sub-national-electricity-consumption-data,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,Unusually strong subnational electricity/gas consumption to LSOA/MSOA; power plant locations via DESNZ/WRI.,Energy poverty needs fuel poverty statistics (DESNZ) as dedicated indicator.,High,Primary official
Protected areas,GBR-A018,GBR-A018-CCRA-031,Natural England / NRW / NatureScot protected sites + WDPA,Natural England / NRW / NatureScot / JNCC,Exposure,Protected areas and conservation-value sites,CCRA-031,Biodiversity,Droughts; Heatwaves,Exposure,UK,SSSI/SAC/SPA/NNR polygons etc.,facility_or_asset,present,Continuous,Periodic,SHP / GPKG,Open,OGL,Yes,https://naturalengland-defra.opendata.arcgis.com/,https://www.protectedplanet.net/,Official UK protected-site GIS — preferred over WDPA alone.,WDPA as global complement.,High,Primary official
Railroad density,GBR-A021,GBR-A021-CCRA-032,"OS Open Roads / OpenMap / OSM — roads, rail, ports, buildings",Ordnance Survey / OSM,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-032,Infrastructures,Erosions; Heatwave; Landslides,Exposure,GB (+ NI OSM),Vector networks / buildings,facility_or_asset,present,OS OpenData releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,OGL / ODbL,Yes,https://www.ordnancesurvey.co.uk/products/os-open-roads,https://download.geofabrik.de/europe/great-britain.html,Authoritative OS Open Roads plus OSM ports/buildings for exposure overlays with EA hazards.,OS Open Buildings products expanding; Microsoft footprints as complement.,High,Primary official
Relative humidity,GBR-A010,GBR-A010-CCRA-033,UKCP18 / Met Office climate projections + UK Climate Projections user tools,Met Office / Defra,Hazard,"Maximum temperature, precip, extremes; drought-relevant indices; futures",CCRA-033,Public Health,Diseases,Hazard,UK,Grid / probabilistic products,modeled_grid,present;2030;2050,UKCP18 scenarios through 21st century,Product family maintained,NetCDF / portal,Open,OGL / Met Office terms,Yes,https://www.metoffice.gov.uk/research/approach/collaboration/ukcp,https://ukclimateprojections.metoffice.gov.uk/,Official UK climate projections underpinning EA flood/coastal CC layers and city heat/drought screening.,SPEI/CDD often derived; HadUK-Grid for historical observations.,High,Primary official
Relative humidity,GBR-A014,GBR-A014-CCRA-033,CHIRPS / ERA5-Land / OEF HWM & FRI inputs,UCSB / ECMWF / OEF,Hazard,"Rx5day, CDD, heatwave, FRI futures as ensemble gap-fills",CCRA-033,Public Health,Diseases,Hazard,Global (incl. UK),0.05°–0.1°,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Global extremes + OEF derivatives; secondary to UKCP18/HadUK-Grid/EA for UK citation.,Prefer Met Office/EA for official UK assessments.,High,International modeled
Road density,GBR-A021,GBR-A021-CCRA-034,"OS Open Roads / OpenMap / OSM — roads, rail, ports, buildings",Ordnance Survey / OSM,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-034,Infrastructures,Erosions; Heatwave; Landslides,Exposure,GB (+ NI OSM),Vector networks / buildings,facility_or_asset,present,OS OpenData releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,OGL / ODbL,Yes,https://www.ordnancesurvey.co.uk/products/os-open-roads,https://download.geofabrik.de/europe/great-britain.html,Authoritative OS Open Roads plus OSM ports/buildings for exposure overlays with EA hazards.,OS Open Buildings products expanding; Microsoft footprints as complement.,High,Primary official
Sea Level change,GBR-A006,GBR-A006-CCRA-035,Environment Agency — Risk of Flooding from Rivers and Sea (RoFRS) + climate-change scenarios,Environment Agency (Defra DSP),Hazard,Primary Flood Threat Index for rivers & sea (present + UKCP18 climate change),CCRA-035,Infrastructures,Sea level rise,Hazard,England (SEPA/NRW/DfI NI equivalents for DAs),National modelled flood risk extents/depths,modeled_grid,present;2030;2050,NaFRA 2024 refresh; CC allowances to ~2050s/2065,AsNeeded / programme updates,GDB / WMS / WFS / SFTP,Open,OGL / EA terms on DSP,Yes (WMS/WFS/OGC),https://www.data.gov.uk/dataset/0158a888-66c8-4471-9c30-856911c3ac13/risk-of-flooding-from-rivers-and-sea-climate-change-1,https://environment.data.gov.uk/,Authoritative English flood risk from rivers and sea including climate-change scenarios (UKCP18) — strongest Flood Threat product for GBR cities in England.,England-focused product family; use SEPA Flood Maps / NRW / DfI for Scotland/Wales/NI.,High,Primary official
Sea Level change,GBR-A009,GBR-A009-CCRA-035,National Coastal Erosion Risk Mapping (NCERM) 2024,Environment Agency,Hazard,Coastal erosion risk with UKCP18 sea-level rise allowances (to 2055/2105),CCRA-035,Infrastructures,Sea level rise,Hazard,England coast,Coastal frontage erosion risk zones,modeled_grid,present;2030;2050,Present day 2020; medium term to 2055; long term to 2105,Expected yearly-ish after 2026,WMS/WFS / downloads,Open,OGL / EA,Yes,https://environment.data.gov.uk/dataset/9fede91f-5acd-4fd2-9bd8-98153fa3c2ff,https://www.gov.uk/guidance/updates-to-national-flood-and-coastal-erosion-risk-information,National coastal erosion risk including SLR-driven future scenarios — pairs with RoFRS sea flooding for coastal cities.,England; Scotland/Wales/NI have separate coastal products.,High,Primary official
Sea Level change,GBR-A015,GBR-A015-CCRA-035,UK sea-level projections (UKCP18 marine / MCCIP) + EA coastal flood products,Met Office / MCCIP / Environment Agency,Hazard,Sea Level change present/2030/2050,CCRA-035,Infrastructures,Sea level rise,Hazard,UK coasts,Coastal projections / flood extents,modeled_grid,present;2030;2050,UKCP18 marine SLR + EA sea flood CC allowances,Assessment cycles,NetCDF / EA layers,Open,OGL,Yes,https://www.metoffice.gov.uk/research/approach/collaboration/ukcp,https://www.mccip.org.uk/,Official UK SLR projections used inside EA RoFRS sea and NCERM allowances.,Local vertical land motion / estuary effects need local studies.,High,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),GBR-A010,GBR-A010-CCRA-036,UKCP18 / Met Office climate projections + UK Climate Projections user tools,Met Office / Defra,Hazard,"Maximum temperature, precip, extremes; drought-relevant indices; futures",CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,UK,Grid / probabilistic products,modeled_grid,present;2030;2050,UKCP18 scenarios through 21st century,Product family maintained,NetCDF / portal,Open,OGL / Met Office terms,Yes,https://www.metoffice.gov.uk/research/approach/collaboration/ukcp,https://ukclimateprojections.metoffice.gov.uk/,Official UK climate projections underpinning EA flood/coastal CC layers and city heat/drought screening.,SPEI/CDD often derived; HadUK-Grid for historical observations.,High,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),GBR-A011,GBR-A011-CCRA-036,HadUK-Grid / Met Office drought & extreme rainfall indices,Met Office,Hazard,Observational precip/temp grids; SPI/SPEI and RX extremes derivable,CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,UK,1 km / 25 km products,modeled_grid,present,Multi-decadal monthly/daily,Ongoing,NetCDF,Open,OGL,Yes,https://www.metoffice.gov.uk/climate/uk/data/ukcp18/haduk-grid,https://www.metoffice.gov.uk/,High-quality UK observational climate grids for present-day SPEI/CDD/Rx5day/max temp.,Compute SPEI from PET+precip if not pre-packaged.,High,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),GBR-A014,GBR-A014-CCRA-036,CHIRPS / ERA5-Land / OEF HWM & FRI inputs,UCSB / ECMWF / OEF,Hazard,"Rx5day, CDD, heatwave, FRI futures as ensemble gap-fills",CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Global (incl. UK),0.05°–0.1°,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Global extremes + OEF derivatives; secondary to UKCP18/HadUK-Grid/EA for UK citation.,Prefer Met Office/EA for official UK assessments.,High,International modeled
Total precipitation,GBR-A010,GBR-A010-CCRA-037,UKCP18 / Met Office climate projections + UK Climate Projections user tools,Met Office / Defra,Hazard,"Maximum temperature, precip, extremes; drought-relevant indices; futures",CCRA-037,Food Security,Floods,Hazard,UK,Grid / probabilistic products,modeled_grid,present;2030;2050,UKCP18 scenarios through 21st century,Product family maintained,NetCDF / portal,Open,OGL / Met Office terms,Yes,https://www.metoffice.gov.uk/research/approach/collaboration/ukcp,https://ukclimateprojections.metoffice.gov.uk/,Official UK climate projections underpinning EA flood/coastal CC layers and city heat/drought screening.,SPEI/CDD often derived; HadUK-Grid for historical observations.,High,Primary official
Total precipitation,GBR-A011,GBR-A011-CCRA-037,HadUK-Grid / Met Office drought & extreme rainfall indices,Met Office,Hazard,Observational precip/temp grids; SPI/SPEI and RX extremes derivable,CCRA-037,Food Security,Floods,Hazard,UK,1 km / 25 km products,modeled_grid,present,Multi-decadal monthly/daily,Ongoing,NetCDF,Open,OGL,Yes,https://www.metoffice.gov.uk/climate/uk/data/ukcp18/haduk-grid,https://www.metoffice.gov.uk/,High-quality UK observational climate grids for present-day SPEI/CDD/Rx5day/max temp.,Compute SPEI from PET+precip if not pre-packaged.,High,Primary official
Urban infrastructure social vulnerability,GBR-A001,GBR-A001-CCRA-038,"ONS Census 2021 — population, age/sex, housing & deprivation dimensions (LSOA/MSOA)",Office for National Statistics (ONS),Hybrid,"Population density, age distribution, housing/WASH proxies, household deprivation for E/V",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,England & Wales (Census 2021); Scotland/NI via NRS/NISRA parallels,LSOA / MSOA (OA available for some themes),neighborhood_or_small_area,present,2021 Census,Census cycle (10 years),CSV / Nomis / ONS API,Open,OGL / ONS terms,Yes,https://www.ons.gov.uk/census,https://www.ons.gov.uk/,"UK gold-standard neighbourhood E/V: age, housing (central heating/overcrowding), deprivation dimensions at LSOA — city CCRA ready.",Piped water nearly universal in urban UK; use housing deprivation carefully. Devolved stats for Scotland/NI.,High,Primary official
Urban infrastructure social vulnerability,GBR-A002,GBR-A002-CCRA-038,English Indices of Deprivation (IoD/IMD) + Welsh/Scottish/NI IMD,MHCLG / Welsh Government / Scottish Government / NISRA,Vulnerability,"Income and multi-domain deprivation (income, health, barriers to services, living environment)",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,UK (nation-specific IMD products),LSOA (E/W); Data Zones (Scotland); SOA (NI),neighborhood_or_small_area,present,IoD2025 (England) and prior nation releases,Periodic national updates,CSV,Open,OGL,No bulk,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025,https://data.geods.ac.uk/dataset/index-of-multiple-deprivation-imd,Canonical small-area income/deprivation for vulnerability — preferred income proxy for English LSOAs.,Nation methodologies differ; do not naively merge ranks across UK without harmonisation.,High,Primary official
Urban infrastructure social vulnerability,GBR-A021,GBR-A021-CCRA-038,"OS Open Roads / OpenMap / OSM — roads, rail, ports, buildings",Ordnance Survey / OSM,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,GB (+ NI OSM),Vector networks / buildings,facility_or_asset,present,OS OpenData releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,OGL / ODbL,Yes,https://www.ordnancesurvey.co.uk/products/os-open-roads,https://download.geofabrik.de/europe/great-britain.html,Authoritative OS Open Roads plus OSM ports/buildings for exposure overlays with EA hazards.,OS Open Buildings products expanding; Microsoft footprints as complement.,High,Primary official
Urban infrastructure social vulnerability,GBR-A025,GBR-A025-CCRA-038,Microsoft / OS Open Buildings footprints,Microsoft / Ordnance Survey,Exposure,Building footprints ∩ EA flood/landslide/coastal for households in hazard-prone areas,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,UK,Building polygons,facility_or_asset,present,Product vintages,Product versions,GeoJSON / GPKG,Open,ODbL / OGL,Yes,https://github.com/microsoft/GlobalMLBuildingFootprints,https://www.ordnancesurvey.co.uk/,Building footprints for physical exposure with EA NaFRA/NCERM masks.,Not Land Registry titles.,Medium,International modeled
Urban infrastructure social vulnerability,GBR-A036,GBR-A036-CCRA-038,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,Vulnerability,"Shared V — age, IMD income, housing deprivation, fuel poverty",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,City AOI,LSOA,neighborhood_or_small_area,present,Census/IMD-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared V from Census + IMD + fuel poverty — among the richest V stacks in this country set.,Composition site-specific; harmonise nation IMD if multi-nation UK.,High,OEF derived screening
Urban stormwater drainage coverage,GBR-A007,GBR-A007-CCRA-039,Environment Agency — Risk of Flooding from Surface Water (RoFSW) + climate change,Environment Agency,Hazard,Pluvial/surface-water flood threat (closely related to urban drainage performance),CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,England (+ LLFA local enhancements),National surface-water extents/depths/hazards,modeled_grid,present;2030;2050,NaFRA surface water + 2050s CC central allowance,AsNeeded,GDB / WMS / SFTP,Open,OGL / EA terms,Yes,https://www.data.gov.uk/dataset/ca2b02ce-3115-4949-94ce-592bdbb9c717/risk-of-flooding-from-surface-water-climate-change-1,https://environment.data.gov.uk/,National surface-water flood risk — critical urban flood hazard; proxies drainage stress but is NOT measured stormwater network coverage.,Still emit stormwater coverage as soft/hard gap for pipe-network % coverage; RoFSW is hazard outcome not asset inventory.,High,Primary official
Urban stormwater drainage coverage,GBR-A037,GBR-A037-CCRA-039,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Mechanism classes; drainage_constrained relates to RoFSW but ≠ pipe coverage,CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,Pipeline-ready,~250 m / ~90 m,modeled_grid,present,Static,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,"OEF mechanism-type layers. For stormwater asset coverage, still treat as proxy; RoFSW is better flood outcome layer.",Screening only.,Medium,OEF derived screening
Urban stormwater drainage coverage,NO-COVERAGE-CCRA-039,NO-COVERAGE-CCRA-039,No suitable dataset identified (asset coverage),n/a,Gap,No suitable open national inventory of urban stormwater drainage network coverage (% area served / pipe GIS) found; water-company drainage asset GIS typically restricted. RoFSW provides surface-water flood hazard (related) but not asset coverage.,CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,United Kingdom,n/a,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,No suitable open national inventory of urban stormwater drainage network coverage (% area served / pipe GIS) found; water-company drainage asset GIS typically restricted. RoFSW provides surface-water flood hazard (related) but not asset coverage.,Use RoFSW (GBR-A007) as related hazard proxy; OEF drainage_constrained is also a proxy.,Medium,Gap
Waste Collection,GBR-A001,GBR-A001-CCRA-040,"ONS Census 2021 — population, age/sex, housing & deprivation dimensions (LSOA/MSOA)",Office for National Statistics (ONS),Hybrid,"Population density, age distribution, housing/WASH proxies, household deprivation for E/V",CCRA-040,Public Health,Diseases,Vulnerability,England & Wales (Census 2021); Scotland/NI via NRS/NISRA parallels,LSOA / MSOA (OA available for some themes),neighborhood_or_small_area,present,2021 Census,Census cycle (10 years),CSV / Nomis / ONS API,Open,OGL / ONS terms,Yes,https://www.ons.gov.uk/census,https://www.ons.gov.uk/,"UK gold-standard neighbourhood E/V: age, housing (central heating/overcrowding), deprivation dimensions at LSOA — city CCRA ready.",Piped water nearly universal in urban UK; use housing deprivation carefully. Devolved stats for Scotland/NI.,High,Primary official
Water security index,GBR-A026,GBR-A026-CCRA-041,WRI Aqueduct + water company / EA water resources plans,WRI / water companies / EA,Vulnerability,Water security index proxies,CCRA-041,Water Resources,Droughts,Vulnerability,UK,Basin / water resource zone,other_or_mixed,present;2030;2050,WRMP cycles + Aqueduct,Periodic,Reports / SHP,Partially open,Varies,Partial,https://www.wri.org/aqueduct,https://www.gov.uk/government/collections/water-resources-management-plans,Water-resource planning products plus Aqueduct; urban piped access nearly universal.,Water access indicator less discriminating in urban UK.,Medium,Secondary official
