indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Relative humidity,ARG-A010,ARG-A010-CCRA-033,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-033,Public Health,Diseases,Hazard,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Relative humidity,ARG-A011,ARG-A011-CCRA-033,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-033,Public Health,Diseases,Hazard,Global (incl. Argentina),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters and futures.,Prefer SMN/CN for official Argentine climate narrative.,High,International modeled
Road density,ARG-A019,ARG-A019-CCRA-034,"IGN / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / OSM / Microsoft,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-034,Infrastructures,Erosions; Heatwave; Landslides,Exposure,Argentina,Vector networks / buildings,facility_or_asset,present,IGN releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,IGN / ODbL,Yes,https://www.ign.gob.ar/,https://download.geofabrik.de/south-america/argentina.html,Open transport and building exposure stack for hazard overlays.,Building completeness uneven outside major cities.,High,Secondary official
Sea Level change,ARG-A010,ARG-A010-CCRA-035,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-035,Infrastructures,Sea level rise,Hazard,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Sea Level change,ARG-A012,ARG-A012-CCRA-035,Servicio de Hidrografía Naval (SHN) / IPCC AR6 regional SLR + Río de la Plata coastal/sudestada studies,SHN / IPCC / research–provincial coastal programs,Hazard,"Sea-level change and coastal/estuarine inundation (AMBA, Mar del Plata, Patagonia ports)",CCRA-035,Infrastructures,Sea level rise,Hazard,Argentine coast & Río de la Plata,Tide gauges / coastal segments / study rasters,other_or_mixed,present;2030;2050,Gauge records + AR6 / local studies,Periodic,Tables / reports / GIS varying,Partially open,Varies,Limited,https://www.hidro.gov.ar/,https://www.ipcc.ch/,Coastal/estuarine SLR and storm-surge context for ARG coastal cities — critical for AMBA sudestadas.,No single national open SLR inundation COG; combine AR6 with local flood/sudestada maps.,Medium,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),ARG-A010,ARG-A010-CCRA-036,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),ARG-A011,ARG-A011-CCRA-036,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Global (incl. Argentina),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters and futures.,Prefer SMN/CN for official Argentine climate narrative.,High,International modeled
Total precipitation,ARG-A010,ARG-A010-CCRA-037,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-037,Food Security,Floods,Hazard,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Total precipitation,ARG-A011,ARG-A011-CCRA-037,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-037,Food Security,Floods,Hazard,Global (incl. Argentina),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters and futures.,Prefer SMN/CN for official Argentine climate narrative.,High,International modeled
Urban infrastructure social vulnerability,ARG-A001,ARG-A001-CCRA-038,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),Hybrid,"Population density, age, NBI/income proxies, water/sanitation, housing for E/V",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Argentina,Radio censal (urban blocks ≈ neighbourhood); fracción/departamento for some tables,neighborhood_or_small_area,present,2022 Census (+ 2010 comparable themes),Census cycle (~10 years),REDATAM / CSV / Portal Geoestadístico,Open (aggregates); microdata via REDATAM,INDEC terms / open data,Partial (geo portal),https://www.indec.gob.ar/indec/web/Nivel4-Tema-2-41-165,https://portalgeoestadistico.indec.gob.ar/,"National E/V backbone at radio censal: age, NBI, dwelling services — city CCRA ready for CABA/AMBA/Rosario/Córdoba/etc.",Some REDATAM themes publish slowly; radio topology may need CONICET-corrected geometries for GIS joins.,High,Primary official
Urban infrastructure social vulnerability,ARG-A002,ARG-A002-CCRA-038,INDEC NBI / EPH poverty & income indicators (aglomerados + census NBI at radio),INDEC,Vulnerability,Income / poverty / NBI for vulnerability,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Argentina (EPH major agglomerations; NBI census nationwide),Radio (NBI census); aglomerado urbano (EPH),neighborhood_or_small_area,present,Census 2022 NBI; EPH quarterly,Census / quarterly EPH,Tables / REDATAM,Open aggregates,INDEC,Partial,https://www.indec.gob.ar/,https://www.indec.gob.ar/indec/web/Nivel3-Tema-4-46,NBI at radio + EPH income/poverty for agglomerations — primary Income indicator path (no SEIFA/IMD equivalent).,EPH not radio-level; use census NBI/education/occupation for neighbourhood V outside EPH cities.,High,Primary official
Urban infrastructure social vulnerability,ARG-A019,ARG-A019-CCRA-038,"IGN / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / OSM / Microsoft,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Argentina,Vector networks / buildings,facility_or_asset,present,IGN releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,IGN / ODbL,Yes,https://www.ign.gob.ar/,https://download.geofabrik.de/south-america/argentina.html,Open transport and building exposure stack for hazard overlays.,Building completeness uneven outside major cities.,High,Secondary official
Urban infrastructure social vulnerability,ARG-A036,ARG-A036-CCRA-038,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,Vulnerability,"Shared V — age, NBI, housing/WASH from Census",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,City AOI,Radio censal,neighborhood_or_small_area,present,Census-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared V from INDEC Census NBI/age — strong where REDATAM themes available.,No IMD/SEIFA; compose from NBI + age + WASH.,High,OEF derived screening
Urban stormwater drainage coverage,NO-COVERAGE-CCRA-039,NO-COVERAGE-CCRA-039,No suitable dataset identified (asset coverage),—,Other,Urban stormwater drainage network coverage (% roads/areas served),CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,Argentina,—,unknown,n/a,—,—,—,—,—,—,—,—,"No open national stormwater pipe/network coverage inventory. Municipal drainage GIS usually restricted (even CABA pluvial products are hazard/outcome oriented, not % coverage).",Hard gap. Related: municipal flood/pluvial layers + OEF drainage_constrained.,Low,Gap
Waste Collection,ARG-A023,ARG-A023-CCRA-040,ENGIRSU / Observatorio RSU + CEAMSE (AMBA) + municipal waste open data,Ambiente / CEAMSE / municipios,Vulnerability,Waste collection coverage proxies,CCRA-040,Public Health,Diseases,Vulnerability,Argentina (AMBA strong via CEAMSE),Municipio / service area,city_or_municipality,present,Annual / municipal,Periodic,Tables / open data,Partially open,Varies,Partial,https://www.argentina.gob.ar/ambiente,https://www.ceamse.gov.ar/,National RSU observatory and AMBA CEAMSE for waste-collection V; Census may have related dwelling fields.,Not seamless national household coverage GIS.,Medium,Secondary official
Water security index,ARG-A010,ARG-A010-CCRA-041,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-041,Water Resources,Droughts,Vulnerability,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Water security index,ARG-A022,ARG-A022-CCRA-041,INA / AySA & provincial water utilities performance; Water Security / drought indicators,INA / AySA / provincial operators / Ambiente,Vulnerability,Water security and urban water access/drought context,CCRA-041,Water Resources,Droughts,Vulnerability,Argentina (stronger AMBA via AySA),Utility / basin / partido,city_or_municipality,present,Utility reports / basin studies,Periodic,Tables / GIS varying,Partially open,Varies,Limited,https://www.aysa.com.ar/,https://www.argentina.gob.ar/ina,Urban water utility and basin products for Water security index; Census water access for neighbourhood V.,No single national water-security index GIS at radio.,Medium,Secondary official
