sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Wastewater treatment & discharge,MAR-003,MAR-003-III.4,Indicateurs sectoriels — Énergie et eau 2010–2020,Portail Open Data Maroc,Activity,Energy and water sector indicators time series,III.4,Morocco (national),National,national,2010–2020,Static snapshot (last modified ~2022),XLSX,Open,Not identified,Unknown,https://data.gov.ma/data/dataset/indicateurs-sectoriels-energie-et-eau-2010-2020,https://data.gov.ma/data/dataset/indicateurs-sectoriels-energie-et-eau-2010-2020,Open Excel indicators for energy and water sectors over 2010–2020.,Ended at 2020; national only; indicator dictionary sparse.,Medium,Primary official
Wastewater treatment & discharge,MAR-008,MAR-008-III.4,Rapports financiers / volumes électricité — Lydec (Grand Casablanca),Lydec / AMMC filings (historically); SRM Casablanca-Settat from Oct 2024,Activity,Electricity sales volumes (GWh) for Grand Casablanca service area; wastewater/water volumes as supporting,III.4,Grand Casablanca (concession / SRM perimeter),Utility service area (~city/metro),other_or_mixed,Annual/quarterly series through 2024 transfer,Quarterly/annual filings when published,PDF,Open (filings),Not identified,No,https://www.ammc.ma/sites/default/files/Lydec_RFA_2024.pdf,https://www.ammc.ma/,Public financial reports disclosing electricity (and water/wastewater) volumes sold in Casablanca perimeter — rare city-scale utility activity data.,Customer-class split limited; institutional transition to SRM may change publication practice; not full GPC building stock.,High,Primary operator
Wastewater treatment & discharge,MAR-019,MAR-019-III.4,"Indicateurs assainissement liquide ONEE (STEP, population desservie)",ONEE — Branche Eau / Assainissement,Activity,Number of WWTPs; population served; treatment capacity; sewer network length,III.4,ONEE sanitation service cities/localities,Operator footprint (multi-city); not always plant-level open table,facility_or_asset,Snapshot indicators (e.g. end-2023),Periodic web updates / annual reports,HTML / PDF,Open (aggregates),Not identified,No,https://www.onep.org.ma/assainissement.htm,https://www.one.org.ma/,"ONEE sanitation KPIs: WWTP count, beneficiaries, capacity — activity proxies for wastewater emissions.",BOD/COD loads and process pathways rarely open; city-by-city plant performance not fully published.,Medium,Primary operator
Wastewater treatment & discharge,MAR-024,MAR-024-III.4,EDGAR GHG gridded & cities emissions,European Commission JRC (EDGAR),Emissions,Modeled sectoral GHG emissions; 0.1° grids; EDGAR Cities / settlement-type products for urban allocation,III.4,Global including Morocco,0.1° grid; 1 km settlement/city products,modeled_grid,1970–2024 (latest GHG release),Periodic major releases,NetCDF / CSV / Excel,Open,As stated by JRC (typically open research use),No (file download),https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent global emissions database with gridded and city products usable to approximate city-scale sector emissions when local activity data are missing.,Modeled downscaling; not official Moroccan inventory; weak for GPC BASIC+ detailed scopes without local calibration.,High,International modeled
Industrial processes,MAR-001,MAR-001-IV.1,Rapport National d’Inventaire des GES (NIR 2024) — série 2010–2022,Département du Développement Durable (Maroc) / UNFCCC,Emissions,"National GHG emissions by IPCC sector/category; activity data tables for energy, IPPU, AFOLU, waste; emission factors",IV.1,Morocco (national),National (no city boundary),national,2010–2022,Linked to BTR/NIR cycle (multi-year),PDF (+ CRF tables referenced),Open,Not identified (UNFCCC public document),No,https://unfccc.int/sites/default/files/resource/Maroc%20-%20Rapport%20National%20d%27Inventaire%20-%20D%C3%A9cembre%202024.pdf,https://unfccc.int/documents/645214,Official national GHG inventory document with sectoral emissions and activity-data tables used for UNFCCC transparency reporting.,"National totals only; not city-level. Category structure follows IPCC CRF, not GPC. Many underlying operator datasets not published separately.",High,Primary official
Industrial processes,MAR-002,MAR-002-IV.1,"Indicateurs sectoriels (agriculture, mines, énergie, eau, industrie, transport…)",Portail Open Data Maroc (data.gov.ma) — sources administratives consolidées,Activity,Energy balance indicators (ktep); livestock counts; crop areas/production; cement sales; mineral production; water; selected transport indicators,IV.1,Morocco (national),National,national,~2012–2022 (series in file; 2025 refresh available),Irregular / annual batches,XLSX,Open,ODbL (stated on portal resource),Unknown (CKAN API may exist),https://www.data.gov.ma/data/dataset/indicateurs-sectoriels-2012-2022,https://www.data.gov.ma/,"National open-data workbook of sectoral indicators including energy balance, livestock, crops, cement and other activity proxies.",Mostly national aggregates; metadata fields often incomplete on portal; city allocation requires additional proxies.,High,Primary official
Industrial processes,MAR-021,MAR-021-IV.1,Livraisons / ventes de ciment (APC / ministère Habitat),Association Professionnelle des Cimentiers (APC); cross-cited by producers & ministry,Activity,Cement dispatch/sales volumes (clinker/cement process activity proxy),IV.1,Morocco,National; plant locations known but production rarely open by plant,national,Monthly/annual commercial series,Monthly (trade press) / annual,Web / PDF / press,Partial Open,Not identified,No,https://apc.ma/,https://apc.ma/le-secteur-cimentier-integre/,Industry cement sales/dispatch statistics widely used as IPPU cement activity data; capacity and plant counts published by APC.,Process EF and plant-level clinker not fully open; some producers (non-APC) may be excluded depending on source.,High,Industry association
Industrial processes,MAR-024,MAR-024-IV.1,EDGAR GHG gridded & cities emissions,European Commission JRC (EDGAR),Emissions,Modeled sectoral GHG emissions; 0.1° grids; EDGAR Cities / settlement-type products for urban allocation,IV.1,Global including Morocco,0.1° grid; 1 km settlement/city products,modeled_grid,1970–2024 (latest GHG release),Periodic major releases,NetCDF / CSV / Excel,Open,As stated by JRC (typically open research use),No (file download),https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent global emissions database with gridded and city products usable to approximate city-scale sector emissions when local activity data are missing.,Modeled downscaling; not official Moroccan inventory; weak for GPC BASIC+ detailed scopes without local calibration.,High,International modeled
Industrial processes,MAR-025,MAR-025-IV.1,"Climate TRACE inventory (countries, assets, urban areas)",Climate TRACE,Emissions,"Modeled/facility emissions; urban-area inventories; sector assets (power, transport, waste, etc.)",IV.1,Global including Morocco,Asset / urban area / admin,modeled_grid,Monthly recent years (from ~2021),Periodic releases,CSV / API / web,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Global emissions inventory with asset-level and urban estimates useful as gap-fill and cross-check for Moroccan cities.,Not official; methods vary by sector; city boundaries may be Functional Urban Areas not administrative communes.,Medium,International modeled
Product use,MAR-001,MAR-001-IV.2,Rapport National d’Inventaire des GES (NIR 2024) — série 2010–2022,Département du Développement Durable (Maroc) / UNFCCC,Emissions,"National GHG emissions by IPCC sector/category; activity data tables for energy, IPPU, AFOLU, waste; emission factors",IV.2,Morocco (national),National (no city boundary),national,2010–2022,Linked to BTR/NIR cycle (multi-year),PDF (+ CRF tables referenced),Open,Not identified (UNFCCC public document),No,https://unfccc.int/sites/default/files/resource/Maroc%20-%20Rapport%20National%20d%27Inventaire%20-%20D%C3%A9cembre%202024.pdf,https://unfccc.int/documents/645214,Official national GHG inventory document with sectoral emissions and activity-data tables used for UNFCCC transparency reporting.,"National totals only; not city-level. Category structure follows IPCC CRF, not GPC. Many underlying operator datasets not published separately.",High,Primary official
Livestock,MAR-001,MAR-001-V.1,Rapport National d’Inventaire des GES (NIR 2024) — série 2010–2022,Département du Développement Durable (Maroc) / UNFCCC,Emissions,"National GHG emissions by IPCC sector/category; activity data tables for energy, IPPU, AFOLU, waste; emission factors",V.1,Morocco (national),National (no city boundary),national,2010–2022,Linked to BTR/NIR cycle (multi-year),PDF (+ CRF tables referenced),Open,Not identified (UNFCCC public document),No,https://unfccc.int/sites/default/files/resource/Maroc%20-%20Rapport%20National%20d%27Inventaire%20-%20D%C3%A9cembre%202024.pdf,https://unfccc.int/documents/645214,Official national GHG inventory document with sectoral emissions and activity-data tables used for UNFCCC transparency reporting.,"National totals only; not city-level. Category structure follows IPCC CRF, not GPC. Many underlying operator datasets not published separately.",High,Primary official
Livestock,MAR-002,MAR-002-V.1,"Indicateurs sectoriels (agriculture, mines, énergie, eau, industrie, transport…)",Portail Open Data Maroc (data.gov.ma) — sources administratives consolidées,Activity,Energy balance indicators (ktep); livestock counts; crop areas/production; cement sales; mineral production; water; selected transport indicators,V.1,Morocco (national),National,national,~2012–2022 (series in file; 2025 refresh available),Irregular / annual batches,XLSX,Open,ODbL (stated on portal resource),Unknown (CKAN API may exist),https://www.data.gov.ma/data/dataset/indicateurs-sectoriels-2012-2022,https://www.data.gov.ma/,"National open-data workbook of sectoral indicators including energy balance, livestock, crops, cement and other activity proxies.",Mostly national aggregates; metadata fields often incomplete on portal; city allocation requires additional proxies.,High,Primary official
Livestock,MAR-010,MAR-010-V.1,Annuaire statistique du Maroc (plateforme),HCP,Activity,"Cross-cutting socio-economic, demographic, industry, agriculture, transport tables for allocation proxies",V.1,Morocco,National; selected regional/provincial tables depending on indicator,state_or_province,Multi-year yearbooks,Annual,Web tables,Open,Not identified,Unknown,https://www.annuaire.hcp.ma/,https://www.hcp.ma/,Official statistical yearbook platform with thematic time series used as allocation and supporting activity data.,Variable geographic detail; energy consumption often not at city meter level.,High,Primary official
Livestock,MAR-022,MAR-022-V.1,Recensement national du cheptel 2025,Ministère de l’Agriculture (MAPMDREF),Activity,"Livestock populations by species (sheep, goats, cattle, camels)",V.1,Morocco (all provinces/prefectures surveyed),National totals published; provincial microdata not confirmed open,national,2025 census operation,Special census (not annual open release confirmed),Official announcements / press,Partial Open (aggregates),Not identified,No,https://www.agriculture.gov.ma/,https://www.agrimaroc.ma/operation-de-recensement-du-cheptel-national/,Nationwide livestock census totals by species — core AFOLU livestock activity data.,Detailed manure-management systems and municipal farm locations not in public release; city inventories need spatial allocation.,High,Primary official
Livestock,MAR-024,MAR-024-V.1,EDGAR GHG gridded & cities emissions,European Commission JRC (EDGAR),Emissions,Modeled sectoral GHG emissions; 0.1° grids; EDGAR Cities / settlement-type products for urban allocation,V.1,Global including Morocco,0.1° grid; 1 km settlement/city products,modeled_grid,1970–2024 (latest GHG release),Periodic major releases,NetCDF / CSV / Excel,Open,As stated by JRC (typically open research use),No (file download),https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent global emissions database with gridded and city products usable to approximate city-scale sector emissions when local activity data are missing.,Modeled downscaling; not official Moroccan inventory; weak for GPC BASIC+ detailed scopes without local calibration.,High,International modeled
Livestock,MAR-028,MAR-028-V.1,"FAOSTAT (crops, livestock, fertilizers, land)",FAO,Activity,National crop production/area; livestock; fertilizer; land-use statistics,V.1,Morocco (national in FAOSTAT),National,modeled_grid,Long time series,Annual,CSV / API,Open,CC / FAO terms,Yes,https://www.fao.org/faostat/en/#data,https://www.fao.org/faostat/en/#home,International agricultural statistics for Morocco useful as activity defaults and cross-checks.,National only; may lag or differ from MAPMDREF; city allocation needed.,High,International official
Land,MAR-001,MAR-001-V.2,Rapport National d’Inventaire des GES (NIR 2024) — série 2010–2022,Département du Développement Durable (Maroc) / UNFCCC,Emissions,"National GHG emissions by IPCC sector/category; activity data tables for energy, IPPU, AFOLU, waste; emission factors",V.2,Morocco (national),National (no city boundary),national,2010–2022,Linked to BTR/NIR cycle (multi-year),PDF (+ CRF tables referenced),Open,Not identified (UNFCCC public document),No,https://unfccc.int/sites/default/files/resource/Maroc%20-%20Rapport%20National%20d%27Inventaire%20-%20D%C3%A9cembre%202024.pdf,https://unfccc.int/documents/645214,Official national GHG inventory document with sectoral emissions and activity-data tables used for UNFCCC transparency reporting.,"National totals only; not city-level. Category structure follows IPCC CRF, not GPC. Many underlying operator datasets not published separately.",High,Primary official
Land,MAR-023,MAR-023-V.2,Inventaire Forestier National / statistiques forestières ANEF,Agence Nationale des Eaux et Forêts (ANEF) / ex-HCEFLCD,Activity,"Forest area, species composition, standing volume; reforestation balances",V.2,Morocco,Administrative/forest mapping units; national aggregates commonly cited,national,IFN cycles (~1990–2005; later updates 2005–2015 referenced in FRA),Multi-year inventory cycles,Reports / FRA submissions; geospatial not always open-download,Partial Open,Not identified,No,https://www.fao.org/forest-resources-assessment/current-assessment/country-reports/en/,https://www.eauxetforets.gov.ma/,National forest inventory underpinning LULUCF activity data and FRA reporting.,High-resolution rasters may not be openly downloadable; update lag; city tree canopy needs separate products.,Medium,Primary official
Land,MAR-024,MAR-024-V.2,EDGAR GHG gridded & cities emissions,European Commission JRC (EDGAR),Emissions,Modeled sectoral GHG emissions; 0.1° grids; EDGAR Cities / settlement-type products for urban allocation,V.2,Global including Morocco,0.1° grid; 1 km settlement/city products,modeled_grid,1970–2024 (latest GHG release),Periodic major releases,NetCDF / CSV / Excel,Open,As stated by JRC (typically open research use),No (file download),https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent global emissions database with gridded and city products usable to approximate city-scale sector emissions when local activity data are missing.,Modeled downscaling; not official Moroccan inventory; weak for GPC BASIC+ detailed scopes without local calibration.,High,International modeled
Land,MAR-025,MAR-025-V.2,"Climate TRACE inventory (countries, assets, urban areas)",Climate TRACE,Emissions,"Modeled/facility emissions; urban-area inventories; sector assets (power, transport, waste, etc.)",V.2,Global including Morocco,Asset / urban area / admin,modeled_grid,Monthly recent years (from ~2021),Periodic releases,CSV / API / web,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Global emissions inventory with asset-level and urban estimates useful as gap-fill and cross-check for Moroccan cities.,Not official; methods vary by sector; city boundaries may be Functional Urban Areas not administrative communes.,Medium,International modeled
Land,MAR-026,MAR-026-V.2,Global Forest Watch tree-cover / forest-change layers,World Resources Institute / partners,Activity,Tree-cover extent and change for land-sector spatial analysis,V.2,Global including Morocco,Raster (up to ~30 m / 1 km products depending on layer),modeled_grid,2000–present (product-dependent),Annual / continuous,Raster / web map,Open,Varies by layer (commonly CC-BY),Yes (limited),https://www.globalforestwatch.org/,https://www.globalforestwatch.org/,Remote-sensing forest/tree-cover change data for spatial LULUCF proxies inside city boundaries.,Definitions differ from national forest inventory; arid ecosystems and tree crops need careful interpretation.,High,International RS
Land,MAR-027,MAR-027-V.2,ESA WorldCover / Copernicus land-cover products,ESA / Copernicus,Activity,Land cover / land-use classes for LULUCF and spatial allocation,V.2,Global including Morocco,10 m (WorldCover),modeled_grid,Recent annual epochs (e.g. 2020/2021 products),Product-dependent,GeoTIFF,Open,As stated by ESA/Copernicus,Yes (STAC/hubs),https://esa-worldcover.org/,https://esa-worldcover.org/,High-resolution global land-cover maps usable for city land accounting and activity spatialization.,Not carbon stocks; transitions require multi-date analysis; not a substitute for national LULUCF inventory.,High,International RS
Land,MAR-028,MAR-028-V.2,"FAOSTAT (crops, livestock, fertilizers, land)",FAO,Activity,National crop production/area; livestock; fertilizer; land-use statistics,V.2,Morocco (national in FAOSTAT),National,modeled_grid,Long time series,Annual,CSV / API,Open,CC / FAO terms,Yes,https://www.fao.org/faostat/en/#data,https://www.fao.org/faostat/en/#home,International agricultural statistics for Morocco useful as activity defaults and cross-checks.,National only; may lag or differ from MAPMDREF; city allocation needed.,High,International official
Aggregate sources & non-CO₂ emissions sources on land,MAR-001,MAR-001-V.3,Rapport National d’Inventaire des GES (NIR 2024) — série 2010–2022,Département du Développement Durable (Maroc) / UNFCCC,Emissions,"National GHG emissions by IPCC sector/category; activity data tables for energy, IPPU, AFOLU, waste; emission factors",V.3,Morocco (national),National (no city boundary),national,2010–2022,Linked to BTR/NIR cycle (multi-year),PDF (+ CRF tables referenced),Open,Not identified (UNFCCC public document),No,https://unfccc.int/sites/default/files/resource/Maroc%20-%20Rapport%20National%20d%27Inventaire%20-%20D%C3%A9cembre%202024.pdf,https://unfccc.int/documents/645214,Official national GHG inventory document with sectoral emissions and activity-data tables used for UNFCCC transparency reporting.,"National totals only; not city-level. Category structure follows IPCC CRF, not GPC. Many underlying operator datasets not published separately.",High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,MAR-002,MAR-002-V.3,"Indicateurs sectoriels (agriculture, mines, énergie, eau, industrie, transport…)",Portail Open Data Maroc (data.gov.ma) — sources administratives consolidées,Activity,Energy balance indicators (ktep); livestock counts; crop areas/production; cement sales; mineral production; water; selected transport indicators,V.3,Morocco (national),National,national,~2012–2022 (series in file; 2025 refresh available),Irregular / annual batches,XLSX,Open,ODbL (stated on portal resource),Unknown (CKAN API may exist),https://www.data.gov.ma/data/dataset/indicateurs-sectoriels-2012-2022,https://www.data.gov.ma/,"National open-data workbook of sectoral indicators including energy balance, livestock, crops, cement and other activity proxies.",Mostly national aggregates; metadata fields often incomplete on portal; city allocation requires additional proxies.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,MAR-010,MAR-010-V.3,Annuaire statistique du Maroc (plateforme),HCP,Activity,"Cross-cutting socio-economic, demographic, industry, agriculture, transport tables for allocation proxies",V.3,Morocco,National; selected regional/provincial tables depending on indicator,state_or_province,Multi-year yearbooks,Annual,Web tables,Open,Not identified,Unknown,https://www.annuaire.hcp.ma/,https://www.hcp.ma/,Official statistical yearbook platform with thematic time series used as allocation and supporting activity data.,Variable geographic detail; energy consumption often not at city meter level.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,MAR-024,MAR-024-V.3,EDGAR GHG gridded & cities emissions,European Commission JRC (EDGAR),Emissions,Modeled sectoral GHG emissions; 0.1° grids; EDGAR Cities / settlement-type products for urban allocation,V.3,Global including Morocco,0.1° grid; 1 km settlement/city products,modeled_grid,1970–2024 (latest GHG release),Periodic major releases,NetCDF / CSV / Excel,Open,As stated by JRC (typically open research use),No (file download),https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent global emissions database with gridded and city products usable to approximate city-scale sector emissions when local activity data are missing.,Modeled downscaling; not official Moroccan inventory; weak for GPC BASIC+ detailed scopes without local calibration.,High,International modeled
Aggregate sources & non-CO₂ emissions sources on land,MAR-027,MAR-027-V.3,ESA WorldCover / Copernicus land-cover products,ESA / Copernicus,Activity,Land cover / land-use classes for LULUCF and spatial allocation,V.3,Global including Morocco,10 m (WorldCover),modeled_grid,Recent annual epochs (e.g. 2020/2021 products),Product-dependent,GeoTIFF,Open,As stated by ESA/Copernicus,Yes (STAC/hubs),https://esa-worldcover.org/,https://esa-worldcover.org/,High-resolution global land-cover maps usable for city land accounting and activity spatialization.,Not carbon stocks; transitions require multi-date analysis; not a substitute for national LULUCF inventory.,High,International RS
Aggregate sources & non-CO₂ emissions sources on land,MAR-028,MAR-028-V.3,"FAOSTAT (crops, livestock, fertilizers, land)",FAO,Activity,National crop production/area; livestock; fertilizer; land-use statistics,V.3,Morocco (national in FAOSTAT),National,modeled_grid,Long time series,Annual,CSV / API,Open,CC / FAO terms,Yes,https://www.fao.org/faostat/en/#data,https://www.fao.org/faostat/en/#home,International agricultural statistics for Morocco useful as activity defaults and cross-checks.,National only; may lag or differ from MAPMDREF; city allocation needed.,High,International official
Other Scope 3,MAR-010,MAR-010-VI.1,Annuaire statistique du Maroc (plateforme),HCP,Activity,"Cross-cutting socio-economic, demographic, industry, agriculture, transport tables for allocation proxies",VI.1,Morocco,National; selected regional/provincial tables depending on indicator,state_or_province,Multi-year yearbooks,Annual,Web tables,Open,Not identified,Unknown,https://www.annuaire.hcp.ma/,https://www.hcp.ma/,Official statistical yearbook platform with thematic time series used as allocation and supporting activity data.,Variable geographic detail; energy consumption often not at city meter level.,High,Primary official
Other Scope 3,MAR-029,MAR-029-VI.1,Plans Climat Territoriaux (PCT) — analyses GES régionales (ex. Casablanca-Settat),Régions / Département Environnement (project outputs; e.g. ECI references),Emissions,Regional GHG diagnostics and priority sectors (supporting city inventory scoping),VI.1,Selected Moroccan regions (6-region PCT program),Region,state_or_province,Project baseline years (varies),One-off project documents,PDF reports (availability uneven),Partial / Restricted (many reports not systematically open),Not identified,No,https://eci.ma/en/projets/elaboration-dun-plan-climat-territorial-pour-la-region-de-casablanca-settat/,https://environnement.gov.ma/,Territorial climate plans include regional GHG analyses that can inform city inventory boundaries and data leads.,Underlying datasets often not published; methods/documentation incomplete publicly; not GPC city inventories.,Low,Subnational project
