sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Land,ETH-002,ETH-002-V.2,Third National Communication (NC3),Ethiopia / UNFCCC,Hybrid,"National circumstances, GHG inventory context, mitigation/adaptation; complementary to BUR1",V.2,Ethiopia,National,national,Submitted June 2024,NC cycle,PDF,Open,Not identified,No,https://unfccc.int/documents/639671,https://unfccc.int/documents/639671,Third National Communication providing inventory and climate-policy context alongside BUR1.,Narrative PDF; city inventories need separate activity data.,High,Primary official
Land,ETH-007,ETH-007-V.2,Agricultural Sample Survey — Area and Production of Major Crops / Land Utilization / Farm Management,ESS,Activity,Crop area and production; land utilization; farm management (inputs/practices proxies for soils/N2O),V.2,Ethiopia,National/regional,state_or_province,Annual Meher and Belg season reports,Annual (two seasons),PDF / StatBank,Open,Not identified,Partial,https://ess.gov.et/agriculture/,https://ess.gov.et/agriculture/,Official crop and land-use sample survey outputs for AFOLU aggregate sources and land activity.,Fertilizer quantities may be incomplete; rice limited; burning poorly measured.,High,Primary official
Land,ETH-011,ETH-011-V.2,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,V.2,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
Land,ETH-012,ETH-012-V.2,National Forest Inventory / Forest Reference Level (FREL/FRL) submissions,Ethiopian Forestry Development (EFD) / formerly MEFCC,Hybrid,"Forest area change, carbon stocks (AGB/BGB/DW/litter/SOC), forest emissions/removals reference levels",V.2,Ethiopia,National; sample plots + RS wall-to-wall/sample-based,national,NFI ~2014–2016; FRL updates through 2026 submission cycle; 2nd NFI ongoing,Multi-year MRV cycles,PDF / REDD+ submission packages,Partial Open (reports open; plot microdata restricted),Not identified,No,https://redd.unfccc.int/media/2026_submission_frel_frl_eth_final.pdf,https://www.efd.gov.et/,Official forest carbon monitoring underpinning LULUCF/REDD+ accounting.,City land parcels need overlay with RS; NFI not annual open downloadable rasters.,High,Primary official
Land,ETH-019,ETH-019-V.2,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,V.2,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
Land,ETH-020,ETH-020-V.2,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,V.2,Global including Ethiopia,Asset / urban area,modeled_grid,Monthly recent years,Periodic releases,CSV / API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Global asset/urban emissions useful where Ethiopian facility reporting is absent.,Not official; boundary definitions may differ from woredas.,Medium,International modeled
Land,ETH-021,ETH-021-V.2,"FAOSTAT (crops, livestock, fertilizers, land)",FAO,Activity,National agricultural activity defaults and cross-checks,V.2,Ethiopia,National,modeled_grid,Long series,Annual,CSV / API,Open,FAO terms,Yes,https://www.fao.org/faostat/en/#data,https://www.fao.org/faostat/en/#home,International agriculture statistics complementing ESS AgSS.,National only; may differ from ESS.,High,International official
Land,ETH-022,ETH-022-V.2,Global Forest Watch / ESA WorldCover land products,WRI / ESA Copernicus,Activity,Tree-cover change and land-cover classes for city LULUCF spatialization,V.2,Global including Ethiopia,Raster 10–30 m class products,modeled_grid,2000–present / recent WorldCover epochs,Annual/continuous,Raster / web,Open,As stated by publishers,Yes (limited),https://www.globalforestwatch.org/,https://esa-worldcover.org/,Remote-sensing land/forest layers for overlay on city boundaries.,Definitions differ from Ethiopian forest definition in FRL; dryland interpretation care needed.,High,International RS
Land,ETH-024,ETH-024-V.2,NDC 3.0 (2025) — emissions pathways & MRV context,Ethiopia / UNFCCC,Emissions,National pathway totals; sector mitigation context; MRV priorities (not city activity),V.2,Ethiopia,National,national,Targets through 2035; baseline narratives,NDC cycle,PDF,Open,Not identified,No,https://unfccc.int/sites/default/files/2025-09/Ethiopia%20NDC%203.0%20Final.pdf,https://unfccc.int/,Updated NDC with national emissions pathways and transparency priorities.,Not a substitute for activity datasets; city inventories not included.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,ETH-001,ETH-001-V.3,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",V.3,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,ETH-002,ETH-002-V.3,Third National Communication (NC3),Ethiopia / UNFCCC,Hybrid,"National circumstances, GHG inventory context, mitigation/adaptation; complementary to BUR1",V.3,Ethiopia,National,national,Submitted June 2024,NC cycle,PDF,Open,Not identified,No,https://unfccc.int/documents/639671,https://unfccc.int/documents/639671,Third National Communication providing inventory and climate-policy context alongside BUR1.,Narrative PDF; city inventories need separate activity data.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,ETH-006,ETH-006-V.3,Agricultural Sample Survey — Livestock and Livestock Characteristics,ESS,Activity,Livestock populations by species; livestock product utilization; farm management practices,V.3,Ethiopia,National and regional (survey design); woreda not always published,state_or_province,Annual Meher-season series (e.g. 2021/22 latest highlighted),Annual,PDF (+ StatBank/IMIS indicators),Open,Not identified,Partial (IMIS/StatBank),https://ess.gov.et/agriculture/,https://ess.gov.et/agriculture/,Core official livestock statistics for AFOLU enteric/manure activity data.,Manure management systems detail limited; urban livestock sparse; city allocation needs spatial proxies.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,ETH-007,ETH-007-V.3,Agricultural Sample Survey — Area and Production of Major Crops / Land Utilization / Farm Management,ESS,Activity,Crop area and production; land utilization; farm management (inputs/practices proxies for soils/N2O),V.3,Ethiopia,National/regional,state_or_province,Annual Meher and Belg season reports,Annual (two seasons),PDF / StatBank,Open,Not identified,Partial,https://ess.gov.et/agriculture/,https://ess.gov.et/agriculture/,Official crop and land-use sample survey outputs for AFOLU aggregate sources and land activity.,Fertilizer quantities may be incomplete; rice limited; burning poorly measured.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,ETH-008,ETH-008-V.3,IMIS Ethiopia / ESS StatBank,ESS (+ Redatam/UNFPA partners for IMIS),Activity,Interactive census/survey indicators including selected energy production and socio-economic proxies,V.3,Ethiopia,National to local depending on dataset,national,Multiple survey/census vintages,As surveys loaded,Web query / Excel-PDF export,Open,Not identified,Unknown,http://imisethiopia.gov.et/,https://ess.gov.et/,Integrated statistical query platform and StatBank for official indicators usable as allocation proxies.,UI/legacy stack; indicator coverage uneven; not a full energy meter database.,Medium,Primary official
Aggregate sources & non-CO₂ emissions sources on land,ETH-010,ETH-010-V.3,Ethiopia Socioeconomic Survey / LSMS-ISA (incl. energy & agriculture modules),ESS / World Bank LSMS,Activity,Household expenditure including energy; agriculture; assets — allocation and supporting data,V.3,Ethiopia,National/regional sample; geo-referenced households in microdata,state_or_province,Panel waves (e.g. 2018/19 ESS4),Multi-year waves,Microdata + PDF report,Open (registration may apply),As stated by World Bank Microdata Library,No,https://microdata.worldbank.org/catalog/3823,https://ess.gov.et/download/lsms_ess_16-02-21-1/,Multi-topic household panel with consumption and agriculture modules supporting residential energy and AFOLU proxies.,Not utility meters; city complete census of energy not available.,High,Official survey partnership
Aggregate sources & non-CO₂ emissions sources on land,ETH-019,ETH-019-V.3,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,V.3,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
Aggregate sources & non-CO₂ emissions sources on land,ETH-021,ETH-021-V.3,"FAOSTAT (crops, livestock, fertilizers, land)",FAO,Activity,National agricultural activity defaults and cross-checks,V.3,Ethiopia,National,modeled_grid,Long series,Annual,CSV / API,Open,FAO terms,Yes,https://www.fao.org/faostat/en/#data,https://www.fao.org/faostat/en/#home,International agriculture statistics complementing ESS AgSS.,National only; may differ from ESS.,High,International official
Aggregate sources & non-CO₂ emissions sources on land,ETH-022,ETH-022-V.3,Global Forest Watch / ESA WorldCover land products,WRI / ESA Copernicus,Activity,Tree-cover change and land-cover classes for city LULUCF spatialization,V.3,Global including Ethiopia,Raster 10–30 m class products,modeled_grid,2000–present / recent WorldCover epochs,Annual/continuous,Raster / web,Open,As stated by publishers,Yes (limited),https://www.globalforestwatch.org/,https://esa-worldcover.org/,Remote-sensing land/forest layers for overlay on city boundaries.,Definitions differ from Ethiopian forest definition in FRL; dryland interpretation care needed.,High,International RS
Other Scope 3,ETH-008,ETH-008-VI.1,IMIS Ethiopia / ESS StatBank,ESS (+ Redatam/UNFPA partners for IMIS),Activity,Interactive census/survey indicators including selected energy production and socio-economic proxies,VI.1,Ethiopia,National to local depending on dataset,national,Multiple survey/census vintages,As surveys loaded,Web query / Excel-PDF export,Open,Not identified,Unknown,http://imisethiopia.gov.et/,https://ess.gov.et/,Integrated statistical query platform and StatBank for official indicators usable as allocation proxies.,UI/legacy stack; indicator coverage uneven; not a full energy meter database.,Medium,Primary official
Other Scope 3,ETH-010,ETH-010-VI.1,Ethiopia Socioeconomic Survey / LSMS-ISA (incl. energy & agriculture modules),ESS / World Bank LSMS,Activity,Household expenditure including energy; agriculture; assets — allocation and supporting data,VI.1,Ethiopia,National/regional sample; geo-referenced households in microdata,state_or_province,Panel waves (e.g. 2018/19 ESS4),Multi-year waves,Microdata + PDF report,Open (registration may apply),As stated by World Bank Microdata Library,No,https://microdata.worldbank.org/catalog/3823,https://ess.gov.et/download/lsms_ess_16-02-21-1/,Multi-topic household panel with consumption and agriculture modules supporting residential energy and AFOLU proxies.,Not utility meters; city complete census of energy not available.,High,Official survey partnership
Other Scope 3,ETH-024,ETH-024-VI.1,NDC 3.0 (2025) — emissions pathways & MRV context,Ethiopia / UNFCCC,Emissions,National pathway totals; sector mitigation context; MRV priorities (not city activity),VI.1,Ethiopia,National,national,Targets through 2035; baseline narratives,NDC cycle,PDF,Open,Not identified,No,https://unfccc.int/sites/default/files/2025-09/Ethiopia%20NDC%203.0%20Final.pdf,https://unfccc.int/,Updated NDC with national emissions pathways and transparency priorities.,Not a substitute for activity datasets; city inventories not included.,High,Primary official
Other Scope 3,ETH-025,ETH-025-VI.1,Household Consumption Expenditure Survey (HCES/HICE) series,ESS,Activity,"Household spending on electricity, fuels, charcoal/firewood — residential energy supporting data; Scope 3 consumption proxies",VI.1,Ethiopia,National / urban-rural; major urban in design,national,Multi-year series through 2015/16 (later waves status check on ESS),Every ~4–5 years historically,PDF / microdata (varies),Open (reports); microdata may need request,Not identified,No,https://ess.gov.et/households/,https://ess.gov.et/households/,Official household expenditure surveys including energy-related consumption categories.,Expenditure not physical energy units; publication lag; not utility-grade.,Medium,Primary official
