indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Road density,MEX-A018,MEX-A018-CCRA-034,"INEGI / OSM — carretera, ferrocarril, puertos, edificios; Microsoft footprints",INEGI / OSM / Microsoft,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-034,Infrastructures,Erosions; Heatwave; Landslides,Exposure,México,Vector networks / buildings,facility_or_asset,present,INEGI RNC/RHN releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,INEGI / ODbL,Yes,https://www.inegi.org.mx/temas/transportes/,https://download.geofabrik.de/north-america/mexico.html,Open transport and building exposure stack for CENAPRED hazard overlays.,Building completeness uneven in peri-urban/informal settlements.,High,Secondary official
Sea Level change,MEX-A010,MEX-A010-CCRA-035,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-035,Infrastructures,Sea level rise,Hazard,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Sea Level change,MEX-A012,MEX-A012-CCRA-035,INECC / SEMARNAT coastal vulnerability & SLR studies + tide gauges; IPCC AR6 regional SLR,INECC / SEMARNAT / UNAM / IPCC,Hazard,Sea-level change and coastal inundation/erosion vulnerability,CCRA-035,Infrastructures,Sea level rise,Hazard,"Mexican coasts (Golfo, Pacífico, Caribe)",Coastal segments / study rasters / gauges,other_or_mixed,present;2030;2050,National vulnerability products + AR6,Periodic,Reports / GIS / portals,Mostly open,Gov MX / IPCC,Partial,https://www.gob.mx/inecc,https://www.ipcc.ch/,"Mexican coastal SLR/vulnerability stack for port and coastal-city CCRA (Veracruz, Carmen, Cancún, etc.).",Not one seamless national SLR inundation COG; combine with CENAPRED coastal hydromet where available.,Medium,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),MEX-A010,MEX-A010-CCRA-036,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),MEX-A011,MEX-A011-CCRA-036,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Global (incl. México),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters/futures.,Prefer SMN/INECC for official MX climate narrative.,High,International modeled
Standardized Precipitation Evapotranspiration Index (SPEI),MEX-A021,MEX-A021-CCRA-036,CONAGUA REPDA / availability & drought monitors; organismos operadores urban water,CONAGUA / organismos operadores,Vulnerability,Water security index and drought/water-access context,CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,México,Cuenca / acuífero / utility service area,other_or_mixed,present,Ongoing monitors + REPDA,Periodic / near real-time drought,Tables / portals / GIS,Partially open,Gov MX,Partial,https://www.gob.mx/conagua,https://smn.conagua.gob.mx/es/climatologia/monitor-de-sequia-en-mexico,CONAGUA water availability/drought + utility performance; Census agua entubada for neighbourhood V.,No single national water-security index at AGEB.,High,Primary official
Total precipitation,MEX-A010,MEX-A010-CCRA-037,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-037,Food Security,Floods,Hazard,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Total precipitation,MEX-A011,MEX-A011-CCRA-037,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-037,Food Security,Floods,Hazard,Global (incl. México),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters/futures.,Prefer SMN/INECC for official MX climate narrative.,High,International modeled
Urban infrastructure social vulnerability,MEX-A001,MEX-A001-CCRA-038,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),Hybrid,"Population density, age, income proxies, water/sanitation/drainage dwelling fields, electricity for E/V",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,México (urban AGEB/manzana; rural via ITER/localidad),AGEB / manzana urbana (finest standard census units),neighborhood_or_small_area,present,2020 Census,Census cycle (10 years) + intercensal,CSV / SCITEL / SCINCE / Marco Geoestadístico,Open,INEGI open terms / datos abiertos,Yes (downloads / APIs),https://www.inegi.org.mx/programas/ccpv/2020/,https://www.inegi.org.mx/app/scitel/,"National gold-standard E/V backbone at AGEB/manzana: age, dwelling services (agua, drenaje, electricidad), sociodemographics — city CCRA ready.",Rural manzana coverage limited; use ITER for rural localities. Privacy asterisks on small counts.,High,Primary official
Urban infrastructure social vulnerability,MEX-A002,MEX-A002-CCRA-038,CONEVAL Grado de Rezago Social AGEB urbana 2020 + estimaciones de pobreza urbana (AGEB/localidad),CONEVAL,Vulnerability,Income/poverty and multi-domain social deprivation (IMD/SEIFA analogue),CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,México (urban AGEB; municipal poverty nationwide),AGEB urbana (GRS/pobreza ranges); municipio for official poverty,neighborhood_or_small_area,present,2020 (Census-aligned),CONEVAL measurement cycles,CSV / SHP / PDF maps,Open,CONEVAL open,Downloads,https://www.coneval.org.mx/Medicion/IRS/Paginas/Rezago_social_AGEB_2020.aspx,https://www.coneval.org.mx/Medicion/Paginas/PobrezaInicio.aspx,Canonical small-area deprivation: GRS AGEB + poverty estimates — preferred Income/V proxy (closest to IMD/SEIFA in this set).,GRS ≠ full multidimensional poverty (excludes income/food in GRS itself); combine with poverty AGEB products and Census.,High,Primary official
Urban infrastructure social vulnerability,MEX-A018,MEX-A018-CCRA-038,"INEGI / OSM — carretera, ferrocarril, puertos, edificios; Microsoft footprints",INEGI / OSM / Microsoft,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,México,Vector networks / buildings,facility_or_asset,present,INEGI RNC/RHN releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,INEGI / ODbL,Yes,https://www.inegi.org.mx/temas/transportes/,https://download.geofabrik.de/north-america/mexico.html,Open transport and building exposure stack for CENAPRED hazard overlays.,Building completeness uneven in peri-urban/informal settlements.,High,Secondary official
Urban infrastructure social vulnerability,MEX-A036,MEX-A036-CCRA-038,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,Vulnerability,"Shared V — age, CONEVAL GRS/pobreza, Census WASH",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,City AOI,AGEB,neighborhood_or_small_area,present,Census/CONEVAL-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared V from INEGI + CONEVAL — among the richest V stacks in this country set.,Composition site-specific.,High,OEF derived screening
Urban stormwater drainage coverage,NO-COVERAGE-CCRA-039,NO-COVERAGE-CCRA-039,No suitable dataset identified (asset coverage),—,Other,Urban stormwater drainage network coverage (% roads/areas served),CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,México,—,unknown,n/a,—,—,—,—,—,—,—,—,"No open national stormwater pipe/network % coverage inventory. Census 'drenaje' is household sanitation connection, NOT stormwater asset coverage. Municipal drainage GIS usually restricted.",Hard gap. Related: CENAPRED flood + OEF drainage_constrained. Do not use dwelling drenaje as CCRA-039.,Low,Gap
Waste Collection,MEX-A022,MEX-A022-CCRA-040,SEMARNAT residuos / INEGI waste statistics + municipal collection open data,SEMARNAT / INEGI / municipios,Vulnerability,Waste collection coverage proxies,CCRA-040,Public Health,Diseases,Vulnerability,México,Municipio / entidad; some AGEB Census proxies,city_or_municipality,present,Annual accounts,Annual / municipal,Tables / open data,Partially open,Varies,Partial,https://www.gob.mx/semarnat,https://www.inegi.org.mx/,National waste stats and selected municipal service layers; Census may have related dwelling fields.,Not seamless national household coverage GIS.,Medium,Secondary official
Water security index,MEX-A010,MEX-A010-CCRA-041,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-041,Water Resources,Droughts,Vulnerability,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Water security index,MEX-A021,MEX-A021-CCRA-041,CONAGUA REPDA / availability & drought monitors; organismos operadores urban water,CONAGUA / organismos operadores,Vulnerability,Water security index and drought/water-access context,CCRA-041,Water Resources,Droughts,Vulnerability,México,Cuenca / acuífero / utility service area,other_or_mixed,present,Ongoing monitors + REPDA,Periodic / near real-time drought,Tables / portals / GIS,Partially open,Gov MX,Partial,https://www.gob.mx/conagua,https://smn.conagua.gob.mx/es/climatologia/monitor-de-sequia-en-mexico,CONAGUA water availability/drought + utility performance; Census agua entubada for neighbourhood V.,No single national water-security index at AGEB.,High,Primary official
