iso3,country,related_ccra_indicator,indicator_name,rank,dataset_id,dataset_name,publisher,granularity_class,authoritative_tier,confidence_level,horizons_covered,role
CAN,Canada,CCRA-023,Landslide Threat Index,1,CAN-A009,GSC / provincial landslide inventories & susceptibility products,Geological Survey of Canada / provinces,other_or_mixed,Primary official,Medium,present,primary_mapping
CAN,Canada,CCRA-023,Landslide Threat Index,2,CAN-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-023,Landslide Threat Index,3,CAN-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-023,Landslide Threat Index,4,CAN-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
CAN,Canada,CCRA-023,Landslide Threat Index,5,CAN-A010,NASA LHASA + Copernicus DEM / MERIT HAND (landslide drivers),NASA / ESA / MERIT,modeled_grid,International modeled,Medium,present,primary_mapping
CAN,Canada,CCRA-024,Maximum Consecutive Dry Days (CDD),1,CAN-A012,"AAFC / ECCC drought monitoring (CGMS, SPEI/SPI products)",Agriculture and Agri-Food Canada / ECCC,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-024,Maximum Consecutive Dry Days (CDD),2,CAN-A011,"ClimateData.ca / ECCC climate normals, extremes, and CMIP projections",Environment and Climate Change Canada / PCIC partners,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-024,Maximum Consecutive Dry Days (CDD),3,CAN-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-025,Maximum Precipitation 5 days (Rx5day),1,CAN-A011,"ClimateData.ca / ECCC climate normals, extremes, and CMIP projections",Environment and Climate Change Canada / PCIC partners,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-025,Maximum Precipitation 5 days (Rx5day),2,CAN-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-026,Maximum temperature,1,CAN-A011,"ClimateData.ca / ECCC climate normals, extremes, and CMIP projections",Environment and Climate Change Canada / PCIC partners,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-026,Maximum temperature,2,CAN-A030,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-026,Maximum temperature,3,CAN-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-026,Maximum temperature,4,CAN-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
CAN,Canada,CCRA-026,Maximum temperature,5,CAN-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-027,Natural vegetation cover,1,CAN-A017,"NRCAN / CFS forest inventories, Hansen GFC, ESA WorldCover",NRCan CFS / UMD / ESA,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-028,Population density,1,CAN-A002,Statistics Canada Census Boundary Files + Cartographic Boundary Files (DA/CSD/CT),Statistics Canada,neighborhood_or_small_area,Primary official,High,n/a,primary_mapping
CAN,Canada,CCRA-028,Population density,2,CAN-A001,"Statistics Canada Census of Population 2021 — Dissemination Area profiles (age, income, housing, dwelling)",Statistics Canada,neighborhood_or_small_area,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-028,Population density,3,CAN-A035,OEF shared city Exposure score (population density screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-028,Population density,4,CAN-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-028,Population density,5,CAN-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-029,Port infrastructures,1,CAN-A015,CAN-EWLAT — Canadian Extreme Water Level Adaptation Tool,Fisheries and Oceans Canada (DFO),facility_or_asset,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-029,Port infrastructures,2,CAN-A014,CanCoast coastal sensitivity indices + relative sea-level change,Natural Resources Canada (GSC),modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-029,Port infrastructures,3,CAN-A021,"National Road Network / CanVec / OpenStreetMap — roads, rail, ports, buildings",NRCan / OSM,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-029,Port infrastructures,4,CAN-A023,Port authorities / Transport Canada — port infrastructure & traffic,Canada Port Authorities / Transport Canada,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-030,Power generation facilities,1,CAN-A024,CER / WRI Global Power Plant Database — generation facilities,Canada Energy Regulator / WRI,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-031,Protected areas,1,CAN-A018,Canadian Protected and Conserved Areas Database (CPCAD) / WDPA,ECCC / UNEP-WCMC,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-032,Railroad density,1,CAN-A021,"National Road Network / CanVec / OpenStreetMap — roads, rail, ports, buildings",NRCan / OSM,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-033,Relative humidity,1,CAN-A011,"ClimateData.ca / ECCC climate normals, extremes, and CMIP projections",Environment and Climate Change Canada / PCIC partners,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-033,Relative humidity,2,CAN-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-034,Road density,1,CAN-A021,"National Road Network / CanVec / OpenStreetMap — roads, rail, ports, buildings",NRCan / OSM,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-035,Sea Level change,1,CAN-A015,CAN-EWLAT — Canadian Extreme Water Level Adaptation Tool,Fisheries and Oceans Canada (DFO),facility_or_asset,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-035,Sea Level change,2,CAN-A014,CanCoast coastal sensitivity indices + relative sea-level change,Natural Resources Canada (GSC),modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),1,CAN-A012,"AAFC / ECCC drought monitoring (CGMS, SPEI/SPI products)",Agriculture and Agri-Food Canada / ECCC,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,CAN-A011,"ClimateData.ca / ECCC climate normals, extremes, and CMIP projections",Environment and Climate Change Canada / PCIC partners,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),3,CAN-A013,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF transforms,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-037,Total precipitation,1,CAN-A012,"AAFC / ECCC drought monitoring (CGMS, SPEI/SPI products)",Agriculture and Agri-Food Canada / ECCC,modeled_grid,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-037,Total precipitation,2,CAN-A011,"ClimateData.ca / ECCC climate normals, extremes, and CMIP projections",Environment and Climate Change Canada / PCIC partners,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CAN,Canada,CCRA-038,Urban infrastructure social vulnerability,1,CAN-A001,"Statistics Canada Census of Population 2021 — Dissemination Area profiles (age, income, housing, dwelling)",Statistics Canada,neighborhood_or_small_area,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-038,Urban infrastructure social vulnerability,2,CAN-A021,"National Road Network / CanVec / OpenStreetMap — roads, rail, ports, buildings",NRCan / OSM,facility_or_asset,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-038,Urban infrastructure social vulnerability,3,CAN-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
CAN,Canada,CCRA-038,Urban infrastructure social vulnerability,4,CAN-A003,Canadian Area-Level Social Determinants of Health Indicators (CASDOHI) / DA socioeconomic compilations,Research compilations from StatCan Census Profiles,neighborhood_or_small_area,Research/NGO,High,present,primary_mapping
CAN,Canada,CCRA-038,Urban infrastructure social vulnerability,5,CAN-A026,Microsoft / Google Open Buildings (Canada coverage),Microsoft / Google,facility_or_asset,International modeled,Medium,present,primary_mapping
CAN,Canada,CCRA-039,Urban stormwater drainage coverage,1,CAN-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,related_proxy
CAN,Canada,CCRA-040,Waste Collection,1,CAN-A001,"Statistics Canada Census of Population 2021 — Dissemination Area profiles (age, income, housing, dwelling)",Statistics Canada,neighborhood_or_small_area,Primary official,High,present,primary_mapping
CAN,Canada,CCRA-041,Water security index,1,CAN-A027,WRI Aqueduct Water Risk + StatCan water use / municipal water surveys,WRI / Statistics Canada,modeled_grid,International modeled,Medium,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-001,Age Distribution,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-001,Age Distribution,2,CRI-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-001,Age Distribution,3,CRI-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-002,Agricultural GDP share,1,CRI-A013,INEC Encuesta Nacional Agropecuaria (ENA) + MAG land use / SENARA irrigation districts,INEC / MAG / SENARA,other_or_mixed,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-002,Agricultural GDP share,2,CRI-A017,BCCR / INEC national accounts — agriculture & industry GDP shares,BCCR / INEC,national,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-003,Agricultural establishment density,1,CRI-A013,INEC Encuesta Nacional Agropecuaria (ENA) + MAG land use / SENARA irrigation districts,INEC / MAG / SENARA,other_or_mixed,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-004,Agricultural land area,1,CRI-A013,INEC Encuesta Nacional Agropecuaria (ENA) + MAG land use / SENARA irrigation districts,INEC / MAG / SENARA,other_or_mixed,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-005,Areas of global conservation value,1,CRI-A015,SINAC Áreas Silvestres Protegidas (ASP) + WDPA Costa Rica,SINAC / UNEP-WCMC,facility_or_asset,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-005,Areas of global conservation value,2,CRI-A016,Biodiversity Intactness Index + KBAs (Costa Rica),NHM / BirdLife,modeled_grid,Research/NGO,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-006,Biodiversity Intactness Index (BII),1,CRI-A016,Biodiversity Intactness Index + KBAs (Costa Rica),NHM / BirdLife,modeled_grid,Research/NGO,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-007,Confirmed disease cases,1,CRI-A005,Ministerio de Salud / CCSS establecimientos + OSM healthcare POIs,Ministerio de Salud / CCSS / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-008,Dependence on large-scale irrigation,1,CRI-A013,INEC Encuesta Nacional Agropecuaria (ENA) + MAG land use / SENARA irrigation districts,INEC / MAG / SENARA,other_or_mixed,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-009,Electricity consumption,1,CRI-A019,ICE / ARESEP generation & plant registers; WRI Global Power Plant Database,ICE / ARESEP / WRI,facility_or_asset,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-009,Electricity consumption,2,CRI-A020,SEPSE BNE / ARESEP electricity; Census/EHPM energy access proxies,SEPSE / ARESEP / INEC,other_or_mixed,Primary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-010,Energy poverty,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-010,Energy poverty,2,CRI-A020,SEPSE BNE / ARESEP electricity; Census/EHPM energy access proxies,SEPSE / ARESEP / INEC,other_or_mixed,Primary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-010,Energy poverty,3,CRI-A002,PNUD–UCR–SINIRUBE Atlas de Desarrollo Humano Cantonal (IDH / IPM cantonal),PNUD / UCR / SINIRUBE,city_or_municipality,Research/NGO,High,present,primary_mapping
CRI,Costa Rica,CCRA-011,Flood Threat Index,1,CRI-A006,CNE threat layers via SNIT — áreas con potencial a inundación + deslizamientos / mapas de amenaza,Comisión Nacional de Emergencias (CNE),modeled_grid,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-011,Flood Threat Index,2,CRI-A007,Municipal / cantonal risk atlases & CNE DesInventar / MIDEPLAN disaster loss records,Municipalidades / CNE / MIDEPLAN,city_or_municipality,Secondary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-011,Flood Threat Index,3,CRI-A029,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-011,Flood Threat Index,4,CRI-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-011,Flood Threat Index,5,CRI-A028,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — present+SSP,Open Earth Foundation,modeled_grid,OEF derived screening,Medium,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-012,Food production and marketing,1,CRI-A013,INEC Encuesta Nacional Agropecuaria (ENA) + MAG land use / SENARA irrigation districts,INEC / MAG / SENARA,other_or_mixed,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-013,Forest cover,1,CRI-A014,SINAC / FONAFIFO forest & land-cover products + Hansen GFC,SINAC / FONAFIFO / UMD,modeled_grid,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-014,Forest loss,1,CRI-A014,SINAC / FONAFIFO forest & land-cover products + Hansen GFC,SINAC / FONAFIFO / UMD,modeled_grid,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-015,Health and basic services access,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-015,Health and basic services access,2,CRI-A005,Ministerio de Salud / CCSS establecimientos + OSM healthcare POIs,Ministerio de Salud / CCSS / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-015,Health and basic services access,3,CRI-A002,PNUD–UCR–SINIRUBE Atlas de Desarrollo Humano Cantonal (IDH / IPM cantonal),PNUD / UCR / SINIRUBE,city_or_municipality,Research/NGO,High,present,primary_mapping
CRI,Costa Rica,CCRA-016,Health facility density,1,CRI-A005,Ministerio de Salud / CCSS establecimientos + OSM healthcare POIs,Ministerio de Salud / CCSS / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-017,Households in hazard-prone areas,1,CRI-A003,IGN / SNIT límites distritales y cantonales + cartografía oficial,Instituto Geográfico Nacional / SNIT,neighborhood_or_small_area,Primary official,High,n/a,primary_mapping
CRI,Costa Rica,CCRA-017,Households in hazard-prone areas,2,CRI-A006,CNE threat layers via SNIT — áreas con potencial a inundación + deslizamientos / mapas de amenaza,Comisión Nacional de Emergencias (CNE),modeled_grid,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-017,Households in hazard-prone areas,3,CRI-A018,"IGN / MOPT / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / MOPT / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-017,Households in hazard-prone areas,4,CRI-A007,Municipal / cantonal risk atlases & CNE DesInventar / MIDEPLAN disaster loss records,Municipalidades / CNE / MIDEPLAN,city_or_municipality,Secondary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-017,Households in hazard-prone areas,5,CRI-A035,OEF shared city Exposure score (population density screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-018,Inadequate Sanitation,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-019,Inadequate water access,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-019,Inadequate water access,2,CRI-A021,AyA / ASADAS / SENARA–SINIGIRH water security & aquifer vulnerability,AyA / ASADAS / SENARA / DA,other_or_mixed,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-020,Income,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-020,Income,2,CRI-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-020,Income,3,CRI-A002,PNUD–UCR–SINIRUBE Atlas de Desarrollo Humano Cantonal (IDH / IPM cantonal),PNUD / UCR / SINIRUBE,city_or_municipality,Research/NGO,High,present,primary_mapping
CRI,Costa Rica,CCRA-021,Industrial GDP share,1,CRI-A017,BCCR / INEC national accounts — agriculture & industry GDP shares,BCCR / INEC,national,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-022,Landslide Susceptibility,1,CRI-A006,CNE threat layers via SNIT — áreas con potencial a inundación + deslizamientos / mapas de amenaza,Comisión Nacional de Emergencias (CNE),modeled_grid,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-022,Landslide Susceptibility,2,CRI-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-022,Landslide Susceptibility,3,CRI-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-022,Landslide Susceptibility,4,CRI-A009,NASA LHASA + Copernicus DEM (landslide drivers; complement to CNE),NASA / ESA,modeled_grid,International modeled,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-023,Landslide Threat Index,1,CRI-A006,CNE threat layers via SNIT — áreas con potencial a inundación + deslizamientos / mapas de amenaza,Comisión Nacional de Emergencias (CNE),modeled_grid,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-023,Landslide Threat Index,2,CRI-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-023,Landslide Threat Index,3,CRI-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-023,Landslide Threat Index,4,CRI-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-023,Landslide Threat Index,5,CRI-A009,NASA LHASA + Copernicus DEM (landslide drivers; complement to CNE),NASA / ESA,modeled_grid,International modeled,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-024,Maximum Consecutive Dry Days (CDD),1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-024,Maximum Consecutive Dry Days (CDD),2,CRI-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-025,Maximum Precipitation 5 days (Rx5day),1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-025,Maximum Precipitation 5 days (Rx5day),2,CRI-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-026,Maximum temperature,1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-026,Maximum temperature,2,CRI-A030,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-026,Maximum temperature,3,CRI-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-026,Maximum temperature,4,CRI-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-026,Maximum temperature,5,CRI-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-027,Natural vegetation cover,1,CRI-A014,SINAC / FONAFIFO forest & land-cover products + Hansen GFC,SINAC / FONAFIFO / UMD,modeled_grid,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-028,Population density,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-028,Population density,2,CRI-A035,OEF shared city Exposure score (population density screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-028,Population density,3,CRI-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-028,Population density,4,CRI-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-028,Population density,5,CRI-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
CRI,Costa Rica,CCRA-029,Port infrastructures,1,CRI-A012,IMN / MINAE / coastal studies + IPCC AR6 regional SLR (Pacífico & Caribe),IMN / MINAE / research institutes / IPCC,other_or_mixed,Primary official,Medium,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-029,Port infrastructures,2,CRI-A023,INCOP / JAPDEVA ports + OSM harbour features,INCOP / JAPDEVA / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-030,Power generation facilities,1,CRI-A019,ICE / ARESEP generation & plant registers; WRI Global Power Plant Database,ICE / ARESEP / WRI,facility_or_asset,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-031,Protected areas,1,CRI-A015,SINAC Áreas Silvestres Protegidas (ASP) + WDPA Costa Rica,SINAC / UNEP-WCMC,facility_or_asset,Primary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-032,Railroad density,1,CRI-A018,"IGN / MOPT / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / MOPT / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-033,Relative humidity,1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-033,Relative humidity,2,CRI-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-034,Road density,1,CRI-A018,"IGN / MOPT / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / MOPT / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-035,Sea Level change,1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-035,Sea Level change,2,CRI-A012,IMN / MINAE / coastal studies + IPCC AR6 regional SLR (Pacífico & Caribe),IMN / MINAE / research institutes / IPCC,other_or_mixed,Primary official,Medium,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,CRI-A021,AyA / ASADAS / SENARA–SINIGIRH water security & aquifer vulnerability,AyA / ASADAS / SENARA / DA,other_or_mixed,Primary official,High,present,primary_mapping
