iso3,country,track,dataset_id,dataset_name,publisher,tier,cells_touched,n_cells,years_contributed,n_years,notes
ETH,Ethiopia,adaptation,ETH-A014,"ERA5-Land extreme temperature / heatwave indices (TXx, HWM, …)",ECMWF / Copernicus (OEF transformations available),T2,CCRA-026;CCRA-033,2,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
ETH,Ethiopia,adaptation,ETH-A015,NASA LHASA / global rainfall-triggered landslide hazard,NASA GSFC,T2,CCRA-022;CCRA-023,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A016,National / regional landslide susceptibility studies (Ethiopia),Geological Survey of Ethiopia / academic consortia,T3,CCRA-022;CCRA-023,2,2021;2022;2023;2024,4,
ETH,Ethiopia,adaptation,ETH-A017,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,T2,CCRA-011;CCRA-022;CCRA-023,3,,0,
ETH,Ethiopia,adaptation,ETH-A018,Hansen Global Forest Change (treecover / loss),UMD / GLAD,T2,CCRA-013;CCRA-014;CCRA-027,3,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
ETH,Ethiopia,adaptation,ETH-A019,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI,T2,CCRA-004;CCRA-013;CCRA-027,3,2024,1,
ETH,Ethiopia,adaptation,ETH-A020,World Database on Protected Areas (WDPA),UNEP-WCMC / IUCN,T2,CCRA-005;CCRA-031,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A021,Biodiversity Intactness Index (BII),Natural History Museum / GEO BON community,T2,CCRA-006,1,2024,1,
ETH,Ethiopia,adaptation,ETH-A022,Key Biodiversity Areas / conservation-value sites,BirdLife / KBA Partnership,T3,CCRA-005,1,2024,1,
ETH,Ethiopia,adaptation,ETH-A023,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",Ethiopian Statistical Service (ESS),T1,CCRA-002;CCRA-003;CCRA-004;CCRA-008;CCRA-012,5,2024,1,
ETH,Ethiopia,adaptation,ETH-A024,FAO / WaPOR / AQUASTAT — irrigated area & agricultural water,FAO,T2,CCRA-004;CCRA-008;CCRA-041,3,2024,1,
ETH,Ethiopia,adaptation,ETH-A025,"National Accounts / MoF — sectoral GDP (agriculture, industry)",Ministry of Finance / ESS National Accounts,T1,CCRA-002;CCRA-021,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A026,"OpenStreetMap — roads, rail, health facilities, buildings",OpenStreetMap contributors,T3,CCRA-016;CCRA-017;CCRA-029;CCRA-032;CCRA-034;CCRA-038,6,2024,1,
ETH,Ethiopia,adaptation,ETH-A027,healthsites.io / HDX health facilities (Ethiopia),healthsites.io / humanitarian partners (via HDX),T3,CCRA-015;CCRA-016,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A028,Global Power Plant Database / WRI (+ EEP plant lists),WRI / EEP public materials,T2,CCRA-030,1,2024,1,
ETH,Ethiopia,adaptation,ETH-A029,EEU / MoWE electricity access & consumption statistics; Multi-Tier Framework (MTF),EEU / MoWE / energydata.info,T1,CCRA-009;CCRA-010,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A030,Microsoft Building Footprints / Google Open Buildings (ETH),Microsoft / Google,T2,CCRA-017;CCRA-038,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A031,WRI Aqueduct Water Risk / water security composites,World Resources Institute,T2,CCRA-019;CCRA-041,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A032,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — global/present+SSP inputs,Open Earth Foundation (geospatial-data),T2,CCRA-011,1,2024,1,
ETH,Ethiopia,adaptation,ETH-A033,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),T2,CCRA-011;CCRA-017,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A034,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),T2,CCRA-026,1,2024,1,
ETH,Ethiopia,adaptation,ETH-A035,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),T2,CCRA-022;CCRA-023,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A036,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),T2,CCRA-011;CCRA-017;CCRA-028,3,2024,1,
ETH,Ethiopia,adaptation,ETH-A037,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),T2,CCRA-001;CCRA-026;CCRA-028,3,2024,1,
ETH,Ethiopia,adaptation,ETH-A038,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),T2,CCRA-017;CCRA-022;CCRA-023;CCRA-028,4,2024,1,
ETH,Ethiopia,adaptation,ETH-A039,OEF shared city Exposure score (population density screening),Open Earth Foundation (CCRA E layer),T2,CCRA-017;CCRA-028,2,2024,1,
ETH,Ethiopia,adaptation,ETH-A040,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (CCRA V layer),T2,CCRA-001;CCRA-020;CCRA-038,3,2024,1,
ETH,Ethiopia,adaptation,ETH-A041,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),T2,CCRA-011;CCRA-023;CCRA-026,3,2024,1,
GBR,United Kingdom,mitigation,GBR-001,UK Greenhouse Gas Inventory / National Inventory Document (NID),Department for Energy Security and Net Zero (DESNZ) / Ricardo (NAEI),T1,I.1;I.2;I.3;I.4;I.5;I.7;I.8;II.1;II.2;II.3;II.4;II.5;III.1;III.2;III.3;III.4;IV.1;IV.2;V.1;V.2;V.3,21,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
GBR,United Kingdom,mitigation,GBR-002,UK local authority and regional greenhouse gas emissions statistics,DESNZ / NAEI (Ricardo),T1,I.1;I.2;I.3;I.4;I.5;I.8;II.1;II.2;III.1;III.2;III.3;III.4;IV.1;V.1;V.2;V.3,16,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
GBR,United Kingdom,mitigation,GBR-003,Subnational electricity and gas consumption statistics (LA / MSOA / LSOA),DESNZ,T1,I.1;I.2;I.3;I.4,4,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
GBR,United Kingdom,mitigation,GBR-004,Digest of UK Energy Statistics (DUKES) / Energy Trends,DESNZ,T1,I.1;I.2;I.3;I.4;I.5;II.1,6,,0,
GBR,United Kingdom,mitigation,GBR-005,Greenhouse gas reporting conversion factors (company reporting),DESNZ,T1,I.1;I.2;I.3;I.4;II.1;II.2;II.3;II.4;II.5;III.1;III.4;IV.2;VI.1,13,2024,1,
GBR,United Kingdom,mitigation,GBR-006,Environment Agency Pollution Inventory / UK PRTR facility emissions,Environment Agency / Defra (UK PRTR),T1,I.3;I.4;I.8;II.5;III.1;III.3;III.4;IV.1,8,2024,1,
GBR,United Kingdom,mitigation,GBR-007,NAEI point sources and gridded emissions,DESNZ / NAEI (Ricardo),T1,I.3;I.4;I.8;II.1;III.1;IV.1;V.1;V.2,8,2015;2016;2017;2018;2019;2020;2021;2022;2023,9,
GBR,United Kingdom,mitigation,GBR-008,Road traffic estimates by local authority (TRA89) + vehicle licensing statistics,Department for Transport (DfT) / DVLA,T1,II.1,1,,0,
GBR,United Kingdom,mitigation,GBR-009,UK road transport fuel consumption at regional and local authority level,DESNZ / NAEI,T1,II.1,1,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
GBR,United Kingdom,mitigation,GBR-010,ORR rail statistics (passenger/freight activity),Office of Rail and Road (ORR),T1,II.2,1,,0,
GBR,United Kingdom,mitigation,GBR-011,DfT maritime / port freight statistics + shipping activity,Department for Transport,T1,II.3,1,,0,
GBR,United Kingdom,mitigation,GBR-012,CAA airport / UK aviation statistics,Civil Aviation Authority (CAA),T1,II.4,1,,0,
GBR,United Kingdom,mitigation,GBR-013,WasteDataFlow / local authority collected waste management statistics,Defra (England) + Devolved Administrations,T1,III.1;III.2;III.3,3,2024,1,
GBR,United Kingdom,mitigation,GBR-014,June Survey of Agriculture / Defra agricultural statistics,Defra / Devolved Administrations,T1,I.5;V.1;V.2;V.3,4,,0,
GBR,United Kingdom,mitigation,GBR-015,National Forest Inventory / Forestry Statistics (Forest Research),Forest Research / Forestry Commission,T1,V.2,1,,0,
GBR,United Kingdom,mitigation,GBR-016,LULUCF emissions and removals at local authority level (UKCEH / DESNZ),UK Centre for Ecology & Hydrology / DESNZ,T1,V.2;V.3,2,2024,1,
GBR,United Kingdom,mitigation,GBR-017,London Energy and Greenhouse Gas Inventory (LEGGI),Greater London Authority (GLA),T1,I.1;I.2;I.3;I.4;II.1;II.2;III.1;III.4;IV.1;IV.2;V.1;V.2;VI.1,13,2023,1,
GBR,United Kingdom,mitigation,GBR-018,NESO / electricity generation & carbon intensity data,National Energy System Operator (NESO),T1,I.4,1,,0,
GBR,United Kingdom,mitigation,GBR-019,NSTA oil and gas production / emissions-related petroleum data,North Sea Transition Authority (NSTA),T1,I.4;I.8,2,,0,
GBR,United Kingdom,mitigation,GBR-020,ONS UK Environmental Accounts (energy & GHG),Office for National Statistics (ONS),T1,I.1;I.2;I.3;I.4;II.1;VI.1,6,,0,
GBR,United Kingdom,mitigation,GBR-021,Subnational total final energy / residual fuels consumption (non-gas non-electricity),DESNZ / NAEI,T1,I.1;I.2;I.3;I.5,4,2024,1,
GBR,United Kingdom,mitigation,GBR-022,Water company / EA wastewater & sewage treatment reporting,Environment Agency / water companies / Ofwat (supporting),T1,III.4,1,,0,
GBR,United Kingdom,mitigation,GBR-023,F-gas / product-use statistics (GHGI IPPU + Defra F-gas reporting context),DESNZ (GHGI) / Defra,T1,IV.2,1,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
GBR,United Kingdom,mitigation,GBR-024,EDGAR GHG gridded & cities emissions,European Commission JRC,T2,I.1;I.2;I.3;I.4;II.1;II.3;II.4;III.1;IV.1;V.1;V.2;V.3,12,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
GBR,United Kingdom,mitigation,GBR-025,Climate TRACE inventory,Climate TRACE,T2,I.3;I.4;I.8;II.1;II.3;II.4;III.1;IV.1;V.2,9,,0,
GBR,United Kingdom,adaptation,GBR-A001,"ONS Census 2021 — population, age/sex, housing & deprivation dimensions (LSOA/MSOA)",Office for National Statistics (ONS),T1,CCRA-001;CCRA-010;CCRA-015;CCRA-018;CCRA-019;CCRA-020;CCRA-028;CCRA-038;CCRA-040,9,2021;2022;2023;2024,4,
GBR,United Kingdom,adaptation,GBR-A002,English Indices of Deprivation (IoD/IMD) + Welsh/Scottish/NI IMD,MHCLG / Welsh Government / Scottish Government / NISRA,T1,CCRA-010;CCRA-015;CCRA-020;CCRA-038,4,2024,1,
GBR,United Kingdom,adaptation,GBR-A003,ONS / OS Boundary-Line & Census geographies (OA/LSOA/MSOA/LAD),ONS / Ordnance Survey,T1,CCRA-017;CCRA-028,2,2021;2022;2023;2024,4,
GBR,United Kingdom,adaptation,GBR-A004,WorldPop / GHSL population grids (UK),WorldPop / JRC,T2,CCRA-017;CCRA-028,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A005,NHS Digital / ODS health sites + OSM healthcare POIs,NHS England / OSM,T1,CCRA-007;CCRA-015;CCRA-016,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A006,Environment Agency — Risk of Flooding from Rivers and Sea (RoFRS) + climate-change scenarios,Environment Agency (Defra DSP),T1,CCRA-011;CCRA-017;CCRA-035,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A007,Environment Agency — Risk of Flooding from Surface Water (RoFSW) + climate change,Environment Agency,T1,CCRA-011;CCRA-017;CCRA-039,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A008,Flood Map for Planning — Flood Zones (+ climate change),Environment Agency,T1,CCRA-011;CCRA-017,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A009,National Coastal Erosion Risk Mapping (NCERM) 2024,Environment Agency,T1,CCRA-017;CCRA-029;CCRA-035,3,2020;2021;2022;2023;2024,5,
GBR,United Kingdom,adaptation,GBR-A010,UKCP18 / Met Office climate projections + UK Climate Projections user tools,Met Office / Defra,T1,CCRA-024;CCRA-025;CCRA-026;CCRA-033;CCRA-036;CCRA-037,6,2024,1,
GBR,United Kingdom,adaptation,GBR-A011,HadUK-Grid / Met Office drought & extreme rainfall indices,Met Office,T1,CCRA-024;CCRA-025;CCRA-026;CCRA-036;CCRA-037,5,2024,1,
GBR,United Kingdom,adaptation,GBR-A012,BGS GeoSure / landslide susceptibility & mass-movement datasets,British Geological Survey,T1,CCRA-017;CCRA-022;CCRA-023,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A013,NASA LHASA + Copernicus DEM (landslide drivers / global hazard),NASA / ESA,T2,CCRA-011;CCRA-022;CCRA-023,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A014,CHIRPS / ERA5-Land / OEF HWM & FRI inputs,UCSB / ECMWF / OEF,T2,CCRA-011;CCRA-024;CCRA-025;CCRA-026;CCRA-033;CCRA-036,6,2024,1,
GBR,United Kingdom,adaptation,GBR-A015,UK sea-level projections (UKCP18 marine / MCCIP) + EA coastal flood products,Met Office / MCCIP / Environment Agency,T1,CCRA-029;CCRA-035,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A016,"Defra / RPA agricultural land classification, June Survey, Crop Map of England",Defra / RPA / devolved administrations,T1,CCRA-002;CCRA-003;CCRA-004;CCRA-008;CCRA-012,5,2024,1,
GBR,United Kingdom,adaptation,GBR-A017,National Forest Inventory / Forest Research + Hansen GFC + Living England/Wales land cover,Forest Research / JNCC / UMD / EA,T1,CCRA-013;CCRA-014;CCRA-027,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A018,Natural England / NRW / NatureScot protected sites + WDPA,Natural England / NRW / NatureScot / JNCC,T1,CCRA-005;CCRA-031,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A019,Biodiversity Intactness Index + KBAs (UK),NHM / BirdLife,T3,CCRA-005;CCRA-006,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A020,ONS / OBR National Accounts — agriculture & industry GVA shares,Office for National Statistics,T1,CCRA-002;CCRA-021,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A021,"OS Open Roads / OpenMap / OSM — roads, rail, ports, buildings",Ordnance Survey / OSM,T1,CCRA-017;CCRA-029;CCRA-032;CCRA-034;CCRA-038,5,2024,1,
GBR,United Kingdom,adaptation,GBR-A022,DfT / port authorities — UK port infrastructure & maritime statistics,Department for Transport / port authorities,T1,CCRA-029,1,2024,1,
GBR,United Kingdom,adaptation,GBR-A023,DESNZ DUKES / Digest of UK Energy Statistics; subnational electricity & gas; WRI power plants,DESNZ / WRI,T1,CCRA-009;CCRA-010;CCRA-030,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A024,DESNZ Fuel Poverty statistics (England) + devolved fuel poverty measures,DESNZ / devolved governments,T1,CCRA-010,1,2024,1,
GBR,United Kingdom,adaptation,GBR-A025,Microsoft / OS Open Buildings footprints,Microsoft / Ordnance Survey,T2,CCRA-017;CCRA-038,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A026,WRI Aqueduct + water company / EA water resources plans,WRI / water companies / EA,T1,CCRA-019;CCRA-041,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A027,JRC / WRI global flood rasters (OEF flood_hazard inputs),JRC / WRI,T2,CCRA-011,1,2024,1,
GBR,United Kingdom,adaptation,GBR-A028,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — present+SSP,Open Earth Foundation,T2,CCRA-011,1,2024,1,
GBR,United Kingdom,adaptation,GBR-A029,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),T2,CCRA-011;CCRA-017,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A030,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),T2,CCRA-026,1,2024,1,
GBR,United Kingdom,adaptation,GBR-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),T2,CCRA-022;CCRA-023,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),T2,CCRA-011;CCRA-017;CCRA-028,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),T2,CCRA-001;CCRA-026;CCRA-028,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),T2,CCRA-017;CCRA-022;CCRA-023;CCRA-028,4,2024,1,
GBR,United Kingdom,adaptation,GBR-A035,OEF shared city Exposure score (population density screening),Open Earth Foundation,T2,CCRA-017;CCRA-028,2,2024,1,
GBR,United Kingdom,adaptation,GBR-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,T2,CCRA-001;CCRA-020;CCRA-038,3,2024,1,
GBR,United Kingdom,adaptation,GBR-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),T2,CCRA-011;CCRA-023;CCRA-026;CCRA-039,4,2024,1,
MAR,Morocco,mitigation,MAR-001,Rapport National d’Inventaire des GES (NIR 2024) — série 2010–2022,Département du Développement Durable (Maroc) / UNFCCC,T1,I.1;I.2;I.3;I.4;I.5;I.7;I.8;II.1;II.2;II.3;II.4;II.5;III.1;III.2;III.3;III.4;IV.1;IV.2;V.1;V.2;V.3,21,2015;2016;2017;2018;2019;2020;2021;2022,8,
MAR,Morocco,mitigation,MAR-002,"Indicateurs sectoriels (agriculture, mines, énergie, eau, industrie, transport…)",Portail Open Data Maroc (data.gov.ma) — sources administratives consolidées,T1,I.1;I.2;I.3;I.4;I.5;II.1;IV.1;V.1;V.3,9,2015;2016;2017;2018;2019;2020;2021;2022,8,
MAR,Morocco,mitigation,MAR-003,Indicateurs sectoriels — Énergie et eau 2010–2020,Portail Open Data Maroc,T1,I.1;I.2;I.3;I.4;III.4,5,2015;2016;2017;2018;2019;2020,6,
MAR,Morocco,mitigation,MAR-004,Chiffres clés annuels de l’énergie,Ministère de la Transition Énergétique et du Développement Durable (MEM),T1,I.1;I.2;I.3;I.4;I.5;I.8;II.1,7,2015;2016;2017;2018;2019;2020;2021,7,
MAR,Morocco,mitigation,MAR-005,Rapports d’activités ONEE — Branche Électricité,Office National de l’Électricité et de l’Eau Potable (ONEE),T1,I.1;I.2;I.3;I.4,4,2021;2022;2023;2024,4,
MAR,Morocco,mitigation,MAR-006,Rapport annuel ANRE (marché électrique / production par source),Autorité Nationale de Régulation de l’Électricité (ANRE),T1,I.4,1,2024,1,
MAR,Morocco,mitigation,MAR-007,Plateforme capacité d’accueil des réseaux (transport & distribution),ANRE,T1,I.4,1,,0,
MAR,Morocco,mitigation,MAR-008,Rapports financiers / volumes électricité — Lydec (Grand Casablanca),Lydec / AMMC filings (historically); SRM Casablanca-Settat from Oct 2024,T1,I.1;I.2;I.3;III.4,4,2024,1,
MAR,Morocco,mitigation,MAR-009,Taux d’équipement des ménages en électricité / conditions de vie,Haut-Commissariat au Plan (HCP),T1,I.1,1,2024,1,
MAR,Morocco,mitigation,MAR-010,Annuaire statistique du Maroc (plateforme),HCP,T1,I.1;I.2;I.3;II.1;V.1;V.3;VI.1,7,,0,
MAR,Morocco,mitigation,MAR-011,État des lieux de la consommation énergétique — Région Fès-Meknès,Conseil de la Région Fès-Meknès,T1,I.1;I.2;I.3;I.5;II.1,5,2022,1,
MAR,Morocco,mitigation,MAR-012,Statistiques des immatriculations et effectif des véhicules (NARSA),Agence Nationale de la Sécurité Routière (NARSA) via data.gov.ma,T1,II.1,1,2021;2022;2023;2024,4,
MAR,Morocco,mitigation,MAR-013,Suivi marché carburants (volumes gasoil/essence distribués),Conseil de la Concurrence,T1,II.1,1,2024,1,
MAR,Morocco,mitigation,MAR-014,Monographie automobile,Conseil de la Concurrence,T1,II.1,1,2022;2023,2,
MAR,Morocco,mitigation,MAR-015,Communiqués / indicateurs trafic ONCF (voyageurs & fret),Office National des Chemins de Fer (ONCF),T1,II.2,1,2024,1,
MAR,Morocco,mitigation,MAR-016,Statistiques de trafic portuaire national (ANP / Ministère de l’Équipement),Agence Nationale des Ports (ANP) / Direction des Ports,T1,II.3,1,2021;2022;2023;2024,4,
MAR,Morocco,mitigation,MAR-017,Bilans d’activité portuaire Tanger Med,Tanger Med Port Authority (TMPA),T1,II.3,1,,0,
MAR,Morocco,mitigation,MAR-018,"Statistiques de trafic aérien (passagers, mouvements) par aéroport",Office National Des Aéroports (ONDA),T1,II.4,1,2024,1,
MAR,Morocco,mitigation,MAR-019,"Indicateurs assainissement liquide ONEE (STEP, population desservie)",ONEE — Branche Eau / Assainissement,T1,III.4,1,2023,1,
MAR,Morocco,mitigation,MAR-020,"Programme National des Déchets Ménagers — indicateurs publics (taux d’enfouissement, réhabilitation)",Ministère de la Transition Énergétique et du Développement Durable / Ministère de l’Intérieur,T1,III.1,1,2023;2024,2,
MAR,Morocco,mitigation,MAR-021,Livraisons / ventes de ciment (APC / ministère Habitat),Association Professionnelle des Cimentiers (APC); cross-cited by producers & ministry,T3,I.3;IV.1,2,,0,
MAR,Morocco,mitigation,MAR-022,Recensement national du cheptel 2025,Ministère de l’Agriculture (MAPMDREF),T1,V.1,1,,0,
MAR,Morocco,mitigation,MAR-023,Inventaire Forestier National / statistiques forestières ANEF,Agence Nationale des Eaux et Forêts (ANEF) / ex-HCEFLCD,T1,V.2,1,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MAR,Morocco,mitigation,MAR-024,EDGAR GHG gridded & cities emissions,European Commission JRC (EDGAR),T2,I.1;I.2;I.3;I.4;II.1;II.2;II.3;II.4;III.1;III.4;IV.1;V.1;V.2;V.3,14,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MAR,Morocco,mitigation,MAR-025,"Climate TRACE inventory (countries, assets, urban areas)",Climate TRACE,T2,I.3;I.4;II.1;II.3;II.4;III.1;IV.1;V.2,8,2021,1,
MAR,Morocco,mitigation,MAR-026,Global Forest Watch tree-cover / forest-change layers,World Resources Institute / partners,T2,V.2,1,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MAR,Morocco,mitigation,MAR-027,ESA WorldCover / Copernicus land-cover products,ESA / Copernicus,T2,V.2;V.3,2,2020;2021,2,
MAR,Morocco,mitigation,MAR-028,"FAOSTAT (crops, livestock, fertilizers, land)",FAO,T1,I.5;V.1;V.2;V.3,4,,0,
MAR,Morocco,mitigation,MAR-029,Plans Climat Territoriaux (PCT) — analyses GES régionales (ex. Casablanca-Settat),Régions / Département Environnement (project outputs; e.g. ECI references),T3,I.1;I.2;II.1;III.1;VI.1,5,,0,
MAR,Morocco,mitigation,MAR-030,Global Power Plant Database (Morocco plants),WRI,T2,I.4,1,,0,
MAR,Morocco,adaptation,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),T1,CCRA-001;CCRA-015;CCRA-018;CCRA-019;CCRA-020;CCRA-028;CCRA-038;CCRA-040,8,2024,1,
MAR,Morocco,adaptation,MAR-A002,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),T1,CCRA-010;CCRA-015;CCRA-020;CCRA-038,4,2024,1,
MAR,Morocco,adaptation,MAR-A003,Morocco COD-AB — subnational administrative boundaries (ADM0–ADM2),OCHA / HDX (source: HCP),T1,CCRA-017;CCRA-028,2,2024,1,
MAR,Morocco,adaptation,MAR-A004,"WorldPop constrained population counts (MAR, ~100 m, 2015–2030)",WorldPop / University of Southampton (via HDX),T2,CCRA-017;CCRA-028,2,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MAR,Morocco,adaptation,MAR-A005,"WorldPop age-sex structures (MAR, ~100 m)",WorldPop / University of Southampton,T2,CCRA-001,1,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MAR,Morocco,adaptation,MAR-A006,GHSL Population Grid (GHS-POP),European Commission JRC,T2,CCRA-028,1,2024,1,
MAR,Morocco,adaptation,MAR-A007,"Morocco — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),T3,CCRA-001;CCRA-011;CCRA-015;CCRA-016;CCRA-017;CCRA-028,6,2024,1,
MAR,Morocco,adaptation,MAR-A008,Atlas des zones inondables — ABH du Tensift (web atlas),Agence de Bassin Hydraulique du Tensift (ABHT),T1,CCRA-011;CCRA-017,2,2024,1,
MAR,Morocco,adaptation,MAR-A009,Atlas des zones inondables (AZI) — programme national ABH / Intérieur,Agences de Bassins Hydrauliques + Ministère de l’Intérieur,T1,CCRA-011;CCRA-017,2,2024,1,
MAR,Morocco,adaptation,MAR-A010,JRC Global River Flood Hazard Maps v2.1,European Commission JRC,T2,CCRA-011;CCRA-017,2,2024,1,
MAR,Morocco,adaptation,MAR-A011,WRI Aqueduct Flood Hazard Maps,World Resources Institute,T2,CCRA-011,1,2024,1,
MAR,Morocco,adaptation,MAR-A012,"CHIRPS extreme precipitation indices (Rx5day, R90p/R95p/R99p) + climatology",UCSB Climate Hazards Center / CHIRPS (OEF transformations available),T2,CCRA-011;CCRA-023;CCRA-025;CCRA-037,4,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MAR,Morocco,adaptation,MAR-A013,"ERA5-Land extreme temperature / heatwave indices (TXx, TX90p, HWM, …)",ECMWF / Copernicus (OEF transformations available),T2,CCRA-026;CCRA-033,2,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MAR,Morocco,adaptation,MAR-A014,SPEIbase / global SPEI gridded drought index,CSIC / SPEI project (and equivalents from ERA5/CHIRPS workflows),T2,CCRA-024;CCRA-036,2,2024,1,
MAR,Morocco,adaptation,MAR-A015,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),T1,CCRA-024;CCRA-026;CCRA-033;CCRA-036;CCRA-037,5,2024,1,
MAR,Morocco,adaptation,MAR-A016,NASA LHASA / global rainfall-triggered landslide hazard,NASA GSFC,T2,CCRA-022;CCRA-023,2,2024,1,
MAR,Morocco,adaptation,MAR-A017,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,T2,CCRA-011;CCRA-022;CCRA-023,3,,0,
MAR,Morocco,adaptation,MAR-A018,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC projections (+ CoastalDEM/NASADEM),T2,CCRA-017;CCRA-029;CCRA-035,3,2024,1,
MAR,Morocco,adaptation,MAR-A019,Hansen Global Forest Change (treecover / loss),UMD / GLAD,T2,CCRA-013;CCRA-014;CCRA-027,3,2024,1,
MAR,Morocco,adaptation,MAR-A020,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI (Dynamic World),T2,CCRA-004;CCRA-013;CCRA-027,3,2024,1,
MAR,Morocco,adaptation,MAR-A021,World Database on Protected Areas (WDPA),UNEP-WCMC / IUCN,T2,CCRA-005;CCRA-031,2,2024,1,
MAR,Morocco,adaptation,MAR-A022,Biodiversity Intactness Index (BII) / related intactness layers,Natural History Museum / GEO BON community products,T2,CCRA-006,1,2024,1,
MAR,Morocco,adaptation,MAR-A023,Key Biodiversity Areas / conservation-value layers,BirdLife / KBA Partnership (and national SIBE listings),T3,CCRA-005,1,2024,1,
MAR,Morocco,adaptation,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),T1,CCRA-002;CCRA-004;CCRA-009;CCRA-012;CCRA-021;CCRA-034;CCRA-037;CCRA-041,8,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
