sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Solid waste disposal,CRI-019,CRI-019-III.1,Climate TRACE inventory,Climate TRACE,Emissions,Estimaciones de emisiones por activo y área urbana,III.1,Global incluyendo Costa Rica,Activo / área urbana,modeled_grid,Años recientes mensuales,Periódica,CSV/API,Open,Como indique Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Emisiones por activo/área urbana complementarias al INGEI.,No oficial; calibrar con INGEI/ARESEP/RECOPE.,Medium,International modeled
Solid waste disposal,CRI-024,CRI-024-III.1,Datos abiertos nacionales / municipalidades (datosabiertos.go.cr y portales cantonales),Gobierno de Costa Rica / municipalidades,Activity,"Datasets abiertos heterogéneos (residuos, movilidad, energía) a nivel nacional/cantonal",III.1,Costa Rica (cobertura incompleta),Nacional / cantón,city_or_municipality,Según dataset,Irregular,CSV / CKAN,Partial Open,Datos abiertos CR,Partial,https://www.datosabiertos.go.cr/,https://www.datosabiertos.go.cr/,Portales de datos abiertos con capas locales útiles pero no estandarizadas para GPC.,Calidad y temas muy variables; no hay catálogo GPC único.,Medium,Open government
Biological treatment of waste,CRI-001,CRI-001-III.2,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,III.2,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Biological treatment of waste,CRI-013,CRI-013-III.2,Ministerio de Salud / municipalidades — residuos sólidos (PNGIR / datos municipales),Ministerio de Salud / municipalidades,Activity,Generación y gestión de residuos sólidos; disposición — III.1–III.3,III.2,Costa Rica (cobertura heterogénea),Nacional (política); cantón/municipal cuando reportan,city_or_municipality,Política 2023–2033; datos municipales irregulares,Irregular,PDF / reportes municipales,Partial Open,Varía,No,https://www.ministeriodesalud.go.cr/,https://cambioclimatico.minae.go.cr/,Marco y datos de residuos usados en INGEI e inventarios PPCN cantonales.,No hay API nacional homogénea por cantón; calidad variable.,Medium,Primary official
Incineration & open burning,CRI-001,CRI-001-III.3,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,III.3,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Incineration & open burning,CRI-013,CRI-013-III.3,Ministerio de Salud / municipalidades — residuos sólidos (PNGIR / datos municipales),Ministerio de Salud / municipalidades,Activity,Generación y gestión de residuos sólidos; disposición — III.1–III.3,III.3,Costa Rica (cobertura heterogénea),Nacional (política); cantón/municipal cuando reportan,city_or_municipality,Política 2023–2033; datos municipales irregulares,Irregular,PDF / reportes municipales,Partial Open,Varía,No,https://www.ministeriodesalud.go.cr/,https://cambioclimatico.minae.go.cr/,Marco y datos de residuos usados en INGEI e inventarios PPCN cantonales.,No hay API nacional homogénea por cantón; calidad variable.,Medium,Primary official
Wastewater treatment & discharge,CRI-001,CRI-001-III.4,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,III.4,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Wastewater treatment & discharge,CRI-007,CRI-007-III.4,Programa País Carbono Neutralidad (PPCN) — categoría cantonal,MINAE / Dirección de Cambio Climático,Emissions,Metodología GPC-adaptada e inventarios cantonales verificados; base de datos PPCN cantonal en SINAMECC,III.4,Cantones/distritos participantes,Cantón / distrito,city_or_municipality,Base SINAMECC ~2016–2018+; inventarios individuales según cantón,Según participación cantonal,Metodología PDF / base PPCN / informes cantonales,Open (metodología y base agregada); inventarios individuales parciales,Como indique DCC,Partial,https://www.sinamecc.go.cr/,https://cambioclimatico.minae.go.cr/wp-content/uploads/2019/01/Metodologia-para-medicion-reporte-verifiacion-de-emisiones-reducciones-remociones-compensaciones-GEI-cantonal-Costa-Rica.pdf,Programa nacional de inventarios cantonales alineados a GPC — diferenciador fuerte de Costa Rica.,No todos los cantones publican series abiertas anuales; cobertura incompleta del territorio.,High,National program / cantonal
Wastewater treatment & discharge,CRI-014,CRI-014-III.4,AyA / ASADAS — agua potable y saneamiento / aguas residuales,Instituto Costarricense de Acueductos y Alcantarillados (AyA) / ASADAS,Hybrid,Cobertura y volúmenes de alcantarillado/tratamiento — III.4,III.4,Costa Rica,Operador / sistema / cantón (parcial),city_or_municipality,Informes anuales de gestión,Anual,PDF / estadísticas parciales,Partial Open,Varía,No,https://www.aya.go.cr/,https://www.aya.go.cr/,Datos de operadores de agua/saneamiento para aguas residuales.,Muchas ASADAS con poca apertura de datos; límites ≠ cantón.,Medium,Utility
Wastewater treatment & discharge,CRI-024,CRI-024-III.4,Datos abiertos nacionales / municipalidades (datosabiertos.go.cr y portales cantonales),Gobierno de Costa Rica / municipalidades,Activity,"Datasets abiertos heterogéneos (residuos, movilidad, energía) a nivel nacional/cantonal",III.4,Costa Rica (cobertura incompleta),Nacional / cantón,city_or_municipality,Según dataset,Irregular,CSV / CKAN,Partial Open,Datos abiertos CR,Partial,https://www.datosabiertos.go.cr/,https://www.datosabiertos.go.cr/,Portales de datos abiertos con capas locales útiles pero no estandarizadas para GPC.,Calidad y temas muy variables; no hay catálogo GPC único.,Medium,Open government
Industrial processes,CRI-001,CRI-001-IV.1,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,IV.1,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Industrial processes,CRI-002,CRI-002-IV.1,SINAMECC — Sistema Nacional de Métrica de Cambio Climático (datos abiertos),MINAE / Dirección de Cambio Climático,Hybrid,"Portal oficial de datos abiertos: INGEI, BNE, PPCN, indicadores de mitigación/adaptación",IV.1,Costa Rica,Nacional; cantonal (PPCN); según dataset,city_or_municipality,"Según recurso (INGEI, BNE 2010–2018+, PPCN 2016–2018+)",Según dataset,CSV / dashboards / XLSX,Open,Como indique SINAMECC,Yes (open data platform),https://www.sinamecc.go.cr/datos-abiertos,https://www.sinamecc.go.cr/,"Plataforma oficial de métrica climática — acceso transversal a INGEI, BNE y PPCN.",Actualización y cobertura varían por recurso; no sustituye microdatos de utilidades.,High,Primary official
Industrial processes,CRI-007,CRI-007-IV.1,Programa País Carbono Neutralidad (PPCN) — categoría cantonal,MINAE / Dirección de Cambio Climático,Emissions,Metodología GPC-adaptada e inventarios cantonales verificados; base de datos PPCN cantonal en SINAMECC,IV.1,Cantones/distritos participantes,Cantón / distrito,city_or_municipality,Base SINAMECC ~2016–2018+; inventarios individuales según cantón,Según participación cantonal,Metodología PDF / base PPCN / informes cantonales,Open (metodología y base agregada); inventarios individuales parciales,Como indique DCC,Partial,https://www.sinamecc.go.cr/,https://cambioclimatico.minae.go.cr/wp-content/uploads/2019/01/Metodologia-para-medicion-reporte-verifiacion-de-emisiones-reducciones-remociones-compensaciones-GEI-cantonal-Costa-Rica.pdf,Programa nacional de inventarios cantonales alineados a GPC — diferenciador fuerte de Costa Rica.,No todos los cantones publican series abiertas anuales; cobertura incompleta del territorio.,High,National program / cantonal
Industrial processes,CRI-018,CRI-018-IV.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,IV.1,Global incluyendo Costa Rica,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INGEI/PPCN.,Preferir fuentes oficiales costarricenses cuando existan.,High,International modeled
Industrial processes,CRI-019,CRI-019-IV.1,Climate TRACE inventory,Climate TRACE,Emissions,Estimaciones de emisiones por activo y área urbana,IV.1,Global incluyendo Costa Rica,Activo / área urbana,modeled_grid,Años recientes mensuales,Periódica,CSV/API,Open,Como indique Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Emisiones por activo/área urbana complementarias al INGEI.,No oficial; calibrar con INGEI/ARESEP/RECOPE.,Medium,International modeled
Industrial processes,CRI-023,CRI-023-IV.1,PPCN organizacional / inventarios institucionales verificados,MINAE / organizaciones participantes,Emissions,Inventarios organizacionales verificados — puntos industriales/institucionales de apoyo a IV.1 e I.3,IV.1,Costa Rica (organizaciones participantes),Organización / instalación,facility_or_asset,Base SINAMECC ~2011–2020+,Según participación,Base PPCN / informes,Partial Open,Como indique DCC,Partial,https://www.sinamecc.go.cr/,https://cambioclimatico.minae.go.cr/,Inventarios organizacionales del PPCN — capa de puntos complementaria (no GHGRP nacional).,Voluntario/programático; no cubre todos los establecimientos.,Medium,National program
Product use,CRI-001,CRI-001-IV.2,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,IV.2,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Product use,CRI-007,CRI-007-IV.2,Programa País Carbono Neutralidad (PPCN) — categoría cantonal,MINAE / Dirección de Cambio Climático,Emissions,Metodología GPC-adaptada e inventarios cantonales verificados; base de datos PPCN cantonal en SINAMECC,IV.2,Cantones/distritos participantes,Cantón / distrito,city_or_municipality,Base SINAMECC ~2016–2018+; inventarios individuales según cantón,Según participación cantonal,Metodología PDF / base PPCN / informes cantonales,Open (metodología y base agregada); inventarios individuales parciales,Como indique DCC,Partial,https://www.sinamecc.go.cr/,https://cambioclimatico.minae.go.cr/wp-content/uploads/2019/01/Metodologia-para-medicion-reporte-verifiacion-de-emisiones-reducciones-remociones-compensaciones-GEI-cantonal-Costa-Rica.pdf,Programa nacional de inventarios cantonales alineados a GPC — diferenciador fuerte de Costa Rica.,No todos los cantones publican series abiertas anuales; cobertura incompleta del territorio.,High,National program / cantonal
Product use,CRI-016,CRI-016-IV.2,F-gases / uso de productos (INGEI IPPU),IMN / MINAE,Emissions,Emisiones nacionales de HFC y uso de productos — IV.2,IV.2,Costa Rica,Nacional,national,Serie INGEI,Con INGEI,PDF / XLSX sectoriales,Open,Como se indique,No,https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Emisiones de producto/F-gases del inventario nacional (relevantes en IPPU).,Sin registro abierto de stocks de refrigerantes por cantón.,Medium,Primary official
Livestock,CRI-001,CRI-001-V.1,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,V.1,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Livestock,CRI-002,CRI-002-V.1,SINAMECC — Sistema Nacional de Métrica de Cambio Climático (datos abiertos),MINAE / Dirección de Cambio Climático,Hybrid,"Portal oficial de datos abiertos: INGEI, BNE, PPCN, indicadores de mitigación/adaptación",V.1,Costa Rica,Nacional; cantonal (PPCN); según dataset,city_or_municipality,"Según recurso (INGEI, BNE 2010–2018+, PPCN 2016–2018+)",Según dataset,CSV / dashboards / XLSX,Open,Como indique SINAMECC,Yes (open data platform),https://www.sinamecc.go.cr/datos-abiertos,https://www.sinamecc.go.cr/,"Plataforma oficial de métrica climática — acceso transversal a INGEI, BNE y PPCN.",Actualización y cobertura varían por recurso; no sustituye microdatos de utilidades.,High,Primary official
Livestock,CRI-007,CRI-007-V.1,Programa País Carbono Neutralidad (PPCN) — categoría cantonal,MINAE / Dirección de Cambio Climático,Emissions,Metodología GPC-adaptada e inventarios cantonales verificados; base de datos PPCN cantonal en SINAMECC,V.1,Cantones/distritos participantes,Cantón / distrito,city_or_municipality,Base SINAMECC ~2016–2018+; inventarios individuales según cantón,Según participación cantonal,Metodología PDF / base PPCN / informes cantonales,Open (metodología y base agregada); inventarios individuales parciales,Como indique DCC,Partial,https://www.sinamecc.go.cr/,https://cambioclimatico.minae.go.cr/wp-content/uploads/2019/01/Metodologia-para-medicion-reporte-verifiacion-de-emisiones-reducciones-remociones-compensaciones-GEI-cantonal-Costa-Rica.pdf,Programa nacional de inventarios cantonales alineados a GPC — diferenciador fuerte de Costa Rica.,No todos los cantones publican series abiertas anuales; cobertura incompleta del territorio.,High,National program / cantonal
Livestock,CRI-009,CRI-009-V.1,INEC — Encuesta Nacional Agropecuaria (ENA) y estadísticas agropecuarias,Instituto Nacional de Estadística y Censos (INEC),Activity,"Ganado vacuno/porcino, cultivos y forestales — AFOLU y energía agropecuaria de apoyo",V.1,Costa Rica,Nacional (muestra; algunas aperturas regionales),state_or_province,Anual desde ~2017,Anual,PDF / tablas,Open,Como indique INEC,No,https://inec.cr/estadisticas-fuentes/encuestas/encuesta-nacional-agropecuaria,https://inec.cr/,Encuesta agropecuaria oficial para ganadería y tierra.,Muestral; no siempre cantonal; energía agropecuaria no medida por medidor.,High,Primary official
Livestock,CRI-018,CRI-018-V.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,V.1,Global incluyendo Costa Rica,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INGEI/PPCN.,Preferir fuentes oficiales costarricenses cuando existan.,High,International modeled
Livestock,CRI-021,CRI-021-V.1,FAOSTAT + Global Forest Watch / coberturas satelitales,FAO / WRI / Copernicus,Activity,Ganadería/cultivos internacionales y cambio de cobertura — apoyo AFOLU,V.1,Global incluyendo Costa Rica,Nacional / grilla / píxel,modeled_grid,Series anuales,Anual / periódica,CSV / GeoTIFF,Open,Según producto,Partial,https://www.fao.org/faostat/,https://www.globalforestwatch.org/,Capas internacionales de apoyo AFOLU complementarias a ENA/FONAFIFO.,"Preferir ENA, FONAFIFO/SINAC e INGEI cuando estén disponibles.",Medium,International
Land,CRI-001,CRI-001-V.2,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,V.2,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Land,CRI-002,CRI-002-V.2,SINAMECC — Sistema Nacional de Métrica de Cambio Climático (datos abiertos),MINAE / Dirección de Cambio Climático,Hybrid,"Portal oficial de datos abiertos: INGEI, BNE, PPCN, indicadores de mitigación/adaptación",V.2,Costa Rica,Nacional; cantonal (PPCN); según dataset,city_or_municipality,"Según recurso (INGEI, BNE 2010–2018+, PPCN 2016–2018+)",Según dataset,CSV / dashboards / XLSX,Open,Como indique SINAMECC,Yes (open data platform),https://www.sinamecc.go.cr/datos-abiertos,https://www.sinamecc.go.cr/,"Plataforma oficial de métrica climática — acceso transversal a INGEI, BNE y PPCN.",Actualización y cobertura varían por recurso; no sustituye microdatos de utilidades.,High,Primary official
Land,CRI-007,CRI-007-V.2,Programa País Carbono Neutralidad (PPCN) — categoría cantonal,MINAE / Dirección de Cambio Climático,Emissions,Metodología GPC-adaptada e inventarios cantonales verificados; base de datos PPCN cantonal en SINAMECC,V.2,Cantones/distritos participantes,Cantón / distrito,city_or_municipality,Base SINAMECC ~2016–2018+; inventarios individuales según cantón,Según participación cantonal,Metodología PDF / base PPCN / informes cantonales,Open (metodología y base agregada); inventarios individuales parciales,Como indique DCC,Partial,https://www.sinamecc.go.cr/,https://cambioclimatico.minae.go.cr/wp-content/uploads/2019/01/Metodologia-para-medicion-reporte-verifiacion-de-emisiones-reducciones-remociones-compensaciones-GEI-cantonal-Costa-Rica.pdf,Programa nacional de inventarios cantonales alineados a GPC — diferenciador fuerte de Costa Rica.,No todos los cantones publican series abiertas anuales; cobertura incompleta del territorio.,High,National program / cantonal
Land,CRI-009,CRI-009-V.2,INEC — Encuesta Nacional Agropecuaria (ENA) y estadísticas agropecuarias,Instituto Nacional de Estadística y Censos (INEC),Activity,"Ganado vacuno/porcino, cultivos y forestales — AFOLU y energía agropecuaria de apoyo",V.2,Costa Rica,Nacional (muestra; algunas aperturas regionales),state_or_province,Anual desde ~2017,Anual,PDF / tablas,Open,Como indique INEC,No,https://inec.cr/estadisticas-fuentes/encuestas/encuesta-nacional-agropecuaria,https://inec.cr/,Encuesta agropecuaria oficial para ganadería y tierra.,Muestral; no siempre cantonal; energía agropecuaria no medida por medidor.,High,Primary official
Land,CRI-010,CRI-010-V.2,"FONAFIFO / SINAC — bosques, cobertura y PSA",FONAFIFO / SINAC (MINAE),Activity,"Cobertura forestal, cambios de uso y programas de PSA — LULUCF",V.2,Costa Rica,Nacional; mapas; áreas de PSA,national,Monitoreo periódico / mapas de cobertura,Periódica,Mapas / informes / geodatos,Open (productos publicados),Como se indique,No,https://www.fonafifo.go.cr/,https://www.sinac.go.cr/,Datos oficiales de bosques y PSA — sector tierra clave en el perfil neto de CR.,Dosel urbano cantonal puede requerir capas locales.,High,Primary official
Land,CRI-018,CRI-018-V.2,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,V.2,Global incluyendo Costa Rica,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INGEI/PPCN.,Preferir fuentes oficiales costarricenses cuando existan.,High,International modeled
Land,CRI-019,CRI-019-V.2,Climate TRACE inventory,Climate TRACE,Emissions,Estimaciones de emisiones por activo y área urbana,V.2,Global incluyendo Costa Rica,Activo / área urbana,modeled_grid,Años recientes mensuales,Periódica,CSV/API,Open,Como indique Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Emisiones por activo/área urbana complementarias al INGEI.,No oficial; calibrar con INGEI/ARESEP/RECOPE.,Medium,International modeled
Land,CRI-021,CRI-021-V.2,FAOSTAT + Global Forest Watch / coberturas satelitales,FAO / WRI / Copernicus,Activity,Ganadería/cultivos internacionales y cambio de cobertura — apoyo AFOLU,V.2,Global incluyendo Costa Rica,Nacional / grilla / píxel,modeled_grid,Series anuales,Anual / periódica,CSV / GeoTIFF,Open,Según producto,Partial,https://www.fao.org/faostat/,https://www.globalforestwatch.org/,Capas internacionales de apoyo AFOLU complementarias a ENA/FONAFIFO.,"Preferir ENA, FONAFIFO/SINAC e INGEI cuando estén disponibles.",Medium,International
Aggregate sources & non-CO₂ emissions sources on land,CRI-001,CRI-001-V.3,Inventario Nacional de Gases de Efecto Invernadero (INGEI) — IMN/DCC,Instituto Meteorológico Nacional (IMN) / Dirección de Cambio Climático (MINAE),Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones,V.3,Costa Rica,Nacional,national,1990–2021 (INGEI publicado con BTR1; series previas en SINAMECC),Ciclos de reporte (BTR/CN) + actualizaciones SINAMECC,PDF / XLSX sectoriales / SINAMECC,Open,Como indique SINAMECC/MINAE,Partial (SINAMECC open data),https://cglobal.imn.ac.cr/index.php/publications/4230/,https://cambioclimatico.minae.go.cr/inventario-nacional-de-gases-de-efecto-invernadero-ingei/,Inventario oficial UNFCCC/Paris de Costa Rica con series y hojas sectoriales.,No es inventario cantonal; usar PPCN cantonal y datos ARESEP/RECOPE para ciudades.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,CRI-009,CRI-009-V.3,INEC — Encuesta Nacional Agropecuaria (ENA) y estadísticas agropecuarias,Instituto Nacional de Estadística y Censos (INEC),Activity,"Ganado vacuno/porcino, cultivos y forestales — AFOLU y energía agropecuaria de apoyo",V.3,Costa Rica,Nacional (muestra; algunas aperturas regionales),state_or_province,Anual desde ~2017,Anual,PDF / tablas,Open,Como indique INEC,No,https://inec.cr/estadisticas-fuentes/encuestas/encuesta-nacional-agropecuaria,https://inec.cr/,Encuesta agropecuaria oficial para ganadería y tierra.,Muestral; no siempre cantonal; energía agropecuaria no medida por medidor.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,CRI-018,CRI-018-V.3,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,V.3,Global incluyendo Costa Rica,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INGEI/PPCN.,Preferir fuentes oficiales costarricenses cuando existan.,High,International modeled
Aggregate sources & non-CO₂ emissions sources on land,CRI-021,CRI-021-V.3,FAOSTAT + Global Forest Watch / coberturas satelitales,FAO / WRI / Copernicus,Activity,Ganadería/cultivos internacionales y cambio de cobertura — apoyo AFOLU,V.3,Global incluyendo Costa Rica,Nacional / grilla / píxel,modeled_grid,Series anuales,Anual / periódica,CSV / GeoTIFF,Open,Según producto,Partial,https://www.fao.org/faostat/,https://www.globalforestwatch.org/,Capas internacionales de apoyo AFOLU complementarias a ENA/FONAFIFO.,"Preferir ENA, FONAFIFO/SINAC e INGEI cuando estén disponibles.",Medium,International
Other Scope 3,CRI-002,CRI-002-VI.1,SINAMECC — Sistema Nacional de Métrica de Cambio Climático (datos abiertos),MINAE / Dirección de Cambio Climático,Hybrid,"Portal oficial de datos abiertos: INGEI, BNE, PPCN, indicadores de mitigación/adaptación",VI.1,Costa Rica,Nacional; cantonal (PPCN); según dataset,city_or_municipality,"Según recurso (INGEI, BNE 2010–2018+, PPCN 2016–2018+)",Según dataset,CSV / dashboards / XLSX,Open,Como indique SINAMECC,Yes (open data platform),https://www.sinamecc.go.cr/datos-abiertos,https://www.sinamecc.go.cr/,"Plataforma oficial de métrica climática — acceso transversal a INGEI, BNE y PPCN.",Actualización y cobertura varían por recurso; no sustituye microdatos de utilidades.,High,Primary official
Other Scope 3,CRI-008,CRI-008-VI.1,BCCR — Cuenta de Energía (flujos físicos),Banco Central de Costa Rica,Hybrid,Cuentas ambientales de energía (SEEA) derivadas del BEN y ventas RECOPE,VI.1,Costa Rica,Nacional; industria,national,Según publicaciones de cuentas ambientales BCCR,Periódica,PDF / tablas,Open,Como indique BCCR,No,https://www.bccr.fi.cr/indicadores-economicos/cuenta-energia,https://www.bccr.fi.cr/indicadores-economicos/DocCuentaEnergia/Metodologia-cuenta-energia.pdf,Cuenta de energía oficial complementaria al BEN e INGEI.,No es inventario GPC cantonal.,High,Primary official
