sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Wastewater treatment & discharge,CAN-024,CAN-024-III.4,Municipal wastewater / WWTP reporting (federal effluent + utility open data examples),ECCC wastewater systems effluent regulations reporting; municipal utilities (e.g. Toronto Water open data),Activity,Wastewater system performance/loads; population served proxies for wastewater emissions,III.4,Canada (regulated systems) + city utilities,Facility / municipality,facility_or_asset,Annual regulatory reporting,Annual,Open data / PDF,Partial Open,OGL / municipal terms,Partial,https://open.canada.ca/data/en/dataset/5fa46e7a-0f74-4c41-aee2-a5c1eec0bbf8,https://www.canada.ca/en/environment-climate-change/services/wastewater.html,Federal wastewater system information plus municipal utility datasets for city inventories.,GHG-specific BOD pathways not always published; coverage varies by city.,Medium,Primary official / municipal
Industrial processes,CAN-001,CAN-001-IV.1,Canada's Official Greenhouse Gas Inventory / National Inventory Report (NIR),Environment and Climate Change Canada (ECCC),Emissions,National and provincial/territorial GHG by IPCC sector; electricity intensity; agriculture/LULUCF tables; emission factors,IV.1,Canada,National; province/territory,state_or_province,1990–2024 (latest submission cycle),Annual,XLSX / PDF / open data folders,Open,Open Government Licence – Canada,No,https://data-donnees.az.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/,https://www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/inventory.html,Official UNFCCC NIR with downloadable IPCC-sector and electricity tables by province/territory.,Not municipal boundary; city inventories need downscaling or local activity data.,High,Primary official
Industrial processes,CAN-002,CAN-002-IV.1,Greenhouse Gas Reporting Program (GHGRP) facility emissions,ECCC,Emissions,"Facility-level GHG (≥10 kt CO2e) including combustion, process, fugitive, on-site transport, waste/wastewater",IV.1,Canada (reporting facilities),Facility (city/province searchable),facility_or_asset,Annual (recent overview through 2024),Annual,Web search / open data CSV,Open,Open Government Licence – Canada,No,https://climate-change.canada.ca/facility-emissions/,https://www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/facility-reporting/overview-2024.html,Mandatory facility GHG reporting — key city inventory source for large point sources.,Threshold excludes small facilities; methods differ from community GPC Scope 2 accounting.,High,Primary official
Industrial processes,CAN-011,CAN-011-IV.1,Toronto Sector-Based Emissions Inventory (SBEI) / community GHG inventory,City of Toronto,Emissions,"GPC-aligned city inventory for stationary energy, transport, waste, IPPU; progress tracking",IV.1,City of Toronto,City,city_or_municipality,Multi-year series incl. 2023 SBEI report,Annual/periodic,PDF (+ supporting open data when published),Open,Not identified,No,https://www.toronto.ca/wp-content/uploads/2025/11/99d0-2023-SBEI-Reportfinal-FINAL-ua.pdf,https://www.toronto.ca/services-payments/water-environment/environmentally-friendly-city-initiatives/transformto/,Mature GPC city inventory for Canada’s largest city.,Underlying utility microdata not fully republished; CBEI separate from sector-based.,High,City official
Industrial processes,CAN-018,CAN-018-IV.1,National Pollutant Release Inventory (NPRI),ECCC,Hybrid,Facility pollutant releases/transfers — supporting industrial process & combustion screening (not GHG-complete),IV.1,Canada,Facility,facility_or_asset,Annual long series,Annual,CSV / open data,Open,Open Government Licence – Canada,Yes (partial),https://open.canada.ca/data/en/dataset/1fb7d8d4-7713-4ec6-b957-4a882a84fed3,https://www.canada.ca/en/services/environment/pollution-waste-management/national-pollutant-release-inventory.html,Facility environmental releases useful to locate industrial sources alongside GHGRP.,Not a GHG inventory; substance list ≠ GPC gases.,High,Primary official
Industrial processes,CAN-019,CAN-019-IV.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG grids and city products,IV.1,Global including Canada,0.1° / 1 km city products,modeled_grid,1970–2024,Periodic,NetCDF/CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Modeled gap-fill/cross-check versus NIR/GHGRP/city inventories.,Prefer official Canadian sources when available.,High,International modeled
Industrial processes,CAN-020,CAN-020-IV.1,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,IV.1,Global including Canada,Asset / urban area,modeled_grid,Monthly recent years,Periodic,CSV/API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset/urban emissions complementary to GHGRP for gap-fill.,Not official; calibrate to NIR/GHGRP.,Medium,International modeled
Product use,CAN-001,CAN-001-IV.2,Canada's Official Greenhouse Gas Inventory / National Inventory Report (NIR),Environment and Climate Change Canada (ECCC),Emissions,National and provincial/territorial GHG by IPCC sector; electricity intensity; agriculture/LULUCF tables; emission factors,IV.2,Canada,National; province/territory,state_or_province,1990–2024 (latest submission cycle),Annual,XLSX / PDF / open data folders,Open,Open Government Licence – Canada,No,https://data-donnees.az.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/,https://www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/inventory.html,Official UNFCCC NIR with downloadable IPCC-sector and electricity tables by province/territory.,Not municipal boundary; city inventories need downscaling or local activity data.,High,Primary official
Product use,CAN-011,CAN-011-IV.2,Toronto Sector-Based Emissions Inventory (SBEI) / community GHG inventory,City of Toronto,Emissions,"GPC-aligned city inventory for stationary energy, transport, waste, IPPU; progress tracking",IV.2,City of Toronto,City,city_or_municipality,Multi-year series incl. 2023 SBEI report,Annual/periodic,PDF (+ supporting open data when published),Open,Not identified,No,https://www.toronto.ca/wp-content/uploads/2025/11/99d0-2023-SBEI-Reportfinal-FINAL-ua.pdf,https://www.toronto.ca/services-payments/water-environment/environmentally-friendly-city-initiatives/transformto/,Mature GPC city inventory for Canada’s largest city.,Underlying utility microdata not fully republished; CBEI separate from sector-based.,High,City official
Product use,CAN-025,CAN-025-IV.2,HFC / refrigeration product-use statistics (NIR IPPU + Environment Canada ODS/HFC reporting context),ECCC (NIR IPPU product use),Emissions,National HFC/product-use emissions estimates for refrigerants and related products,IV.2,Canada,National (provincial splits limited),national,NIR time series,Annual via NIR,NIR tables / XLSX,Open,Open Government Licence – Canada,No,https://data-donnees.az.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/,https://www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/inventory.html,Official product-use GHG estimates (HFCs etc.) from the national inventory.,City refrigerant stocks/sales rarely open; allocation needed.,High,Primary official
Livestock,CAN-001,CAN-001-V.1,Canada's Official Greenhouse Gas Inventory / National Inventory Report (NIR),Environment and Climate Change Canada (ECCC),Emissions,National and provincial/territorial GHG by IPCC sector; electricity intensity; agriculture/LULUCF tables; emission factors,V.1,Canada,National; province/territory,state_or_province,1990–2024 (latest submission cycle),Annual,XLSX / PDF / open data folders,Open,Open Government Licence – Canada,No,https://data-donnees.az.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/,https://www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/inventory.html,Official UNFCCC NIR with downloadable IPCC-sector and electricity tables by province/territory.,Not municipal boundary; city inventories need downscaling or local activity data.,High,Primary official
Livestock,CAN-008,CAN-008-V.1,Census of Agriculture (incl. geodata products),Statistics Canada,Activity,"Livestock, crops, land use, farm practices at fine census geographies",V.1,Canada,Census division/subdivision and linked geographies,other_or_mixed,Every 5 years (2021 latest published; 2026 upcoming),Quinquennial,Tables / FGDB / open maps,Open,Statistics Canada Open Licence,Partial,https://open.canada.ca/data/en/dataset/b944bd53-49e5-4a80-83e5-1048d3abf38d,https://www.statcan.gc.ca/en/census-agriculture,Gold-standard AFOLU activity dataset with sub-provincial geography.,5-year cycle; manure management detail limited; urban livestock sparse.,High,Primary official
Livestock,CAN-019,CAN-019-V.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG grids and city products,V.1,Global including Canada,0.1° / 1 km city products,modeled_grid,1970–2024,Periodic,NetCDF/CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Modeled gap-fill/cross-check versus NIR/GHGRP/city inventories.,Prefer official Canadian sources when available.,High,International modeled
Livestock,CAN-021,CAN-021-V.1,FAOSTAT + Global Forest Watch / ESA WorldCover,FAO / WRI / ESA,Activity,International agriculture defaults; RS land/forest change overlays,V.1,Canada,National / raster,modeled_grid,Long FAOSTAT; RS continuous,Annual,CSV/API/raster,Open,As stated by publishers,Yes,https://www.fao.org/faostat/en/#data,https://www.globalforestwatch.org/,International AFOLU/RS products complementing Census of Agriculture and NFI.,Prefer StatCan/NFI for official Canadian accounting.,High,International
Land,CAN-001,CAN-001-V.2,Canada's Official Greenhouse Gas Inventory / National Inventory Report (NIR),Environment and Climate Change Canada (ECCC),Emissions,National and provincial/territorial GHG by IPCC sector; electricity intensity; agriculture/LULUCF tables; emission factors,V.2,Canada,National; province/territory,state_or_province,1990–2024 (latest submission cycle),Annual,XLSX / PDF / open data folders,Open,Open Government Licence – Canada,No,https://data-donnees.az.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/,https://www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/inventory.html,Official UNFCCC NIR with downloadable IPCC-sector and electricity tables by province/territory.,Not municipal boundary; city inventories need downscaling or local activity data.,High,Primary official
Land,CAN-008,CAN-008-V.2,Census of Agriculture (incl. geodata products),Statistics Canada,Activity,"Livestock, crops, land use, farm practices at fine census geographies",V.2,Canada,Census division/subdivision and linked geographies,other_or_mixed,Every 5 years (2021 latest published; 2026 upcoming),Quinquennial,Tables / FGDB / open maps,Open,Statistics Canada Open Licence,Partial,https://open.canada.ca/data/en/dataset/b944bd53-49e5-4a80-83e5-1048d3abf38d,https://www.statcan.gc.ca/en/census-agriculture,Gold-standard AFOLU activity dataset with sub-provincial geography.,5-year cycle; manure management detail limited; urban livestock sparse.,High,Primary official
Land,CAN-009,CAN-009-V.2,Canada's National Forest Inventory (NFI) data & maps,Canadian Forest Service / NFI partners,Activity,"Forest area, volume, biomass; mapped attributes for LULUCF",V.2,Canada,National/ecozone; 250 m kNN maps; plot access controlled,national,Multi-year NFI cycles; map products updated periodically,Periodic,CSV / maps / requestable raw,Partial Open,As stated by NFI,No,https://nfi.nfis.org/en/data_and_tools,https://nfi.nfis.org/en/,National forest monitoring products supporting land-sector accounting.,Plot microdata by request; city tree canopy needs municipal/RS overlays.,High,Primary official
Land,CAN-010,CAN-010-V.2,BC Community Energy and Emissions Inventory (CEEI),Government of British Columbia,Hybrid,"Community-scale building energy, on-road transport, solid waste, some land-use change estimates for BC local governments",V.2,British Columbia,Municipality / regional district,city_or_municipality,~2007–2021 published series (transport returned in 2024 release),Periodic provincial releases,Tables / open data,Open,As stated by BC (typically OGL-BC),Unknown,https://www2.gov.bc.ca/gov/content/environment/climate-change/data/ceei,https://www.crd.ca/media/file/2024-01-crd-ghg-inventory-faqs,Provincial community energy/emissions estimates — rare subnational city-relevant product.,Not full GPC BASIC+; methodology differs from municipal GPC inventories; BC-only.,High,Provincial official
Land,CAN-019,CAN-019-V.2,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG grids and city products,V.2,Global including Canada,0.1° / 1 km city products,modeled_grid,1970–2024,Periodic,NetCDF/CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Modeled gap-fill/cross-check versus NIR/GHGRP/city inventories.,Prefer official Canadian sources when available.,High,International modeled
Land,CAN-020,CAN-020-V.2,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,V.2,Global including Canada,Asset / urban area,modeled_grid,Monthly recent years,Periodic,CSV/API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset/urban emissions complementary to GHGRP for gap-fill.,Not official; calibrate to NIR/GHGRP.,Medium,International modeled
Land,CAN-021,CAN-021-V.2,FAOSTAT + Global Forest Watch / ESA WorldCover,FAO / WRI / ESA,Activity,International agriculture defaults; RS land/forest change overlays,V.2,Canada,National / raster,modeled_grid,Long FAOSTAT; RS continuous,Annual,CSV/API/raster,Open,As stated by publishers,Yes,https://www.fao.org/faostat/en/#data,https://www.globalforestwatch.org/,International AFOLU/RS products complementing Census of Agriculture and NFI.,Prefer StatCan/NFI for official Canadian accounting.,High,International
Aggregate sources & non-CO₂ emissions sources on land,CAN-001,CAN-001-V.3,Canada's Official Greenhouse Gas Inventory / National Inventory Report (NIR),Environment and Climate Change Canada (ECCC),Emissions,National and provincial/territorial GHG by IPCC sector; electricity intensity; agriculture/LULUCF tables; emission factors,V.3,Canada,National; province/territory,state_or_province,1990–2024 (latest submission cycle),Annual,XLSX / PDF / open data folders,Open,Open Government Licence – Canada,No,https://data-donnees.az.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/,https://www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/inventory.html,Official UNFCCC NIR with downloadable IPCC-sector and electricity tables by province/territory.,Not municipal boundary; city inventories need downscaling or local activity data.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,CAN-008,CAN-008-V.3,Census of Agriculture (incl. geodata products),Statistics Canada,Activity,"Livestock, crops, land use, farm practices at fine census geographies",V.3,Canada,Census division/subdivision and linked geographies,other_or_mixed,Every 5 years (2021 latest published; 2026 upcoming),Quinquennial,Tables / FGDB / open maps,Open,Statistics Canada Open Licence,Partial,https://open.canada.ca/data/en/dataset/b944bd53-49e5-4a80-83e5-1048d3abf38d,https://www.statcan.gc.ca/en/census-agriculture,Gold-standard AFOLU activity dataset with sub-provincial geography.,5-year cycle; manure management detail limited; urban livestock sparse.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,CAN-019,CAN-019-V.3,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG grids and city products,V.3,Global including Canada,0.1° / 1 km city products,modeled_grid,1970–2024,Periodic,NetCDF/CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Modeled gap-fill/cross-check versus NIR/GHGRP/city inventories.,Prefer official Canadian sources when available.,High,International modeled
Aggregate sources & non-CO₂ emissions sources on land,CAN-021,CAN-021-V.3,FAOSTAT + Global Forest Watch / ESA WorldCover,FAO / WRI / ESA,Activity,International agriculture defaults; RS land/forest change overlays,V.3,Canada,National / raster,modeled_grid,Long FAOSTAT; RS continuous,Annual,CSV/API/raster,Open,As stated by publishers,Yes,https://www.fao.org/faostat/en/#data,https://www.globalforestwatch.org/,International AFOLU/RS products complementing Census of Agriculture and NFI.,Prefer StatCan/NFI for official Canadian accounting.,High,International
Other Scope 3,CAN-003,CAN-003-VI.1,Canadian System of Environmental-Economic Accounts — energy use & GHG (SEEA PFA),Statistics Canada,Hybrid,Energy use and GHG by industry/household economic accounts; provincial GHG physical flow accounts,VI.1,Canada,National; provincial/territorial GHG tables,national,~2009–2023 (PFA updates),Annual,StatCan tables / CSV,Open,Statistics Canada Open Licence,Yes (StatCan Web Data Service),https://www150.statcan.gc.ca/n1/daily-quotidien/251211/dq251211c-eng.htm,https://www150.statcan.gc.ca/n1/pub/16-509-x/16-509-x2016001-eng.htm,SEEA energy/GHG accounts complementary to NIR (different framework — do not mix totals).,Not GPC city inventory; industry classification differs from IPCC/GPC.,High,Primary official
Other Scope 3,CAN-023,CAN-023-VI.1,Households and the Environment Survey / Survey of Household Spending (energy modules),Statistics Canada,Activity,"Household energy equipment, fuels, expenditures — residential supporting & Scope 3 proxies",VI.1,Canada,National/provincial,national,Periodic survey cycles,Periodic,Tables / PUMF (may require access),Open (aggregates),Statistics Canada Open Licence,Partial,https://www.statcan.gc.ca/en/survey/household/3881,https://www.statcan.gc.ca/en,Household survey products supporting residential energy characterization and consumption analysis.,Not billed utility meters; sample-based.,High,Primary official
